,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index,Yfit,Res,"lnY, Official Time",lnYfit,"Res, lnY",w2_fit,"Res, w2_OLS",ti,hii,DFFITS,Cooks distance
4076,13076,M,51,4.34,4.44129,197.22,0,0,0,1,0,2075,205.4951882395019,-8.275188239501915,5.284319856904183,5.334757991812385,-0.050438134908201704,204.5491860935386,-7.3291860935385955,-0.6045381796971508,0.001159346476487146,-0.02059597007505977,8.485511780097643e-05
8281,9924,M,52,4.814,4.88541,214.73,0,0,0,1,0,4216,223.70136978498934,-8.97136978498935,5.369381424979041,5.406565934920314,-0.03718450994127309,223.33310065972967,-8.603100659729677,-0.7094266736492145,0.0005862769938184606,-0.017182497339963115,5.9056534812220624e-05
9828,10415,M,54,4.73,4.85271,220.25,0,0,0,1,0,4983,223.1325245443723,-2.882524544372302,5.394763264816289,5.404224381157779,-0.009461116341490161,222.71840118236724,-2.468401182367245,-0.20354475529316912,0.0006878421389680023,-0.005340153244710613,5.7051050316288965e-06
11365,11488,F,42,5.096,5.127619999999999,225.53,1,0,0,1,0,5733,226.73263529511192,-1.202635295111918,5.4184531877880175,5.4189468753749175,-0.000493687586899938,227.66329822757837,-2.133298227578365,-0.17595590178046863,0.0011883425283330119,-0.006069219673035493,7.3692501119182285e-06
8457,9483,F,26,4.636,4.64652,215.35,1,0,0,1,0,4303,206.8168618342836,8.533138165716394,5.372264611500119,5.338432744217051,0.03383186728306864,206.8132789694081,8.536721030591906,0.7041729379371126,0.0012130338191172372,0.02454027086988697,0.00012046338762440113
10898,9856,M,58,4.8660000000000005,5.00439,224.08,0,0,0,1,0,5515,229.62622906620433,-5.546229066204319,5.412003130951853,5.430204380810958,-0.01820124985910443,229.47090087782368,-5.390900877823668,-0.44460423929306125,0.0009537802629274591,-0.013737413616447296,3.775248809650595e-05
17652,13302,M,52,5.01,5.09065,249.93,0,0,0,1,0,8826,232.55050453278696,17.379495467213047,5.521180878654928,5.441187551401898,0.07999332725302999,232.41228101780342,17.517718982196584,1.4449315489634018,0.0006457432651612741,0.03672970861449899,0.00026972535852152883
7901,10968,F,36,4.934,4.93661,213.32,1,0,0,1,0,4025,218.43874146692565,-5.1187414669256555,5.3627933857324015,5.385696292977249,-0.022902907244847448,219.03004220142594,-5.710042201425949,-0.4708823081357219,0.0007661376041319581,-0.013038636909989876,3.400923364089045e-05
20200,10660,M,46,5.676,5.87368,264.32,0,0,0,1,0,10093,268.07980407676416,-3.759804076764169,5.577160490332613,5.578540519437599,-0.0013800291049861357,268.5807036273311,-4.260703627331111,-0.35169491748234083,0.0026885342858984917,-0.018260323859774774,6.670560444819136e-05
7724,13278,F,31,4.894,4.85034,212.63,1,0,0,1,0,3939,214.21696051941686,-1.5869605194168628,5.35955356601861,5.368722602933111,-0.00916903691450166,214.6353072082132,-2.005307208213196,-0.16537272669386913,0.0008706573395411735,-0.004881762681156267,4.76772705510911e-06
12072,8431,M,41,4.664,4.8124199999999995,227.9,0,0,0,1,0,6076,222.55142406889115,5.348575931108854,5.4289069362516384,5.399616783454316,0.029290152797322833,221.74119701397848,6.158802986021527,0.5079959414568957,0.0011732241628145958,0.017410275920402406,6.063717873493521e-05
10136,12385,F,30,4.974,5.13331,221.42,1,0,0,1,0,5136,229.86865631797656,-8.448656317976571,5.40006135043132,5.428211533755595,-0.02815018332427499,230.36864839165997,-8.948648391659987,-0.7380294174362081,0.0008669610988108352,-0.021740114053573956,9.453955972116641e-05
18008,14129,M,51,5.164,5.21531,251.67,0,0,0,1,0,9011,237.35171822499265,14.318281775007335,5.528118705526313,5.460101343186492,0.06801736233982059,237.3673181788564,14.30268182114358,1.1797372187032231,0.0008477134040006549,0.03436322871517468,0.000236138254435358
4375,9701,F,26,4.29,4.41522,198.72,1,0,0,1,0,2219,199.08032232171888,-0.3603223217188827,5.291896798745114,5.3071214209462205,-0.015224622201106541,198.67879255491272,0.0412074450872808,0.003399710457823845,0.001721832502313261,0.00014119248938278153,3.988272731486458e-09
3050,8195,F,29,4.296,4.31947,191.37,1,0,0,1,0,1552,193.05713684574056,-1.6871368457405538,5.2542087269219735,5.284853864297467,-0.030645137375493903,192.73024498355434,-1.3602449835543382,-0.11221314216027509,0.0015357172576803781,-0.004400814764389586,3.8745938045855015e-06
7544,8861,F,29,4.4639999999999995,4.67212,211.93,1,0,0,1,0,3851,211.2785632684952,0.6514367315048162,5.356256031468483,5.354737402363145,0.0015186291053383982,211.15985285918202,0.7701471408179827,0.0635231517025299,0.0012243906148592936,0.0022241192522789244,9.896400610187929e-07
8131,13535,F,28,5.164,5.02761,214.15,1,0,0,1,0,4139,220.2133492997308,-6.063349299730788,5.36667670406138,5.392536644423011,-0.025859940361630862,220.86808579940595,-6.718085799405941,-0.5542426075921376,0.0015742343572606589,-0.022007804148451212,9.688903612300812e-05
4171,10010,M,50,4.504,4.52992,197.67,0,0,0,1,0,2126,207.9492107784071,-10.279210778407105,5.286598973593838,5.344858646141502,-0.05825967254766429,207.16587491909036,-9.495874919090369,-0.7831640756755689,0.0008532675320517685,-0.022886571150217142,0.0001047713073566787
10169,9642,M,55,4.79,4.896319999999999,221.57,0,0,0,1,0,5150,224.63369355283166,-3.0636935528316656,5.400738566647185,5.410412451139785,-0.009673884492600315,224.31344487700204,-2.743444877002048,-0.22622874348228714,0.000718823632815724,-0.0060675743056190735,7.3652098880646325e-06
2287,8506,M,53,4.01,4.31094,186.92,0,0,0,1,0,1152,203.44615736107212,-16.526157361072137,5.230680717832225,5.3253523731884345,-0.09467165535620925,202.17552521612703,-15.25552521612704,-1.259447360212293,0.0025591002237058636,-0.0637940363720983,0.0008137912107106176
12299,12399,M,61,4.81,4.91528,228.57,0,0,0,1,0,6181,225.11082134303814,3.4591786569618534,5.431842509153028,5.413266363883974,0.018576145269054045,224.9618155312705,3.6081844687294904,0.29763499823993145,0.0013686574262576617,0.011018659951883062,2.42888837072136e-05
5922,13570,F,44,4.994,4.88304,205.77,1,0,0,1,0,3003,213.73356296058023,-7.963562960580219,5.32675904017934,5.369509178335389,-0.04275013815604911,214.58523093254965,-8.815230932549639,-0.7273111095527274,0.0016549821861460002,-0.0296126010462429,0.0001754062719786403
8381,12529,F,27,4.8839999999999995,4.7745,215.03,1,0,0,1,0,4271,210.03562007822043,4.994379921779569,5.370777553277297,5.352236037956612,0.018541515320685598,210.33956644837218,4.6904335516278195,0.38689604436083097,0.001285938577183015,0.013883015857517741,3.855756400436158e-05
7982,11373,F,28,4.716,4.76834,213.63,1,0,0,1,0,4062,212.61652883841472,1.0134711615852723,5.3642455466621435,5.3611445236228965,0.003101023039246975,212.75850765771662,0.8714923422833749,0.07187267842015252,0.0009568911579598462,0.0022243492929312483,9.898444492477625e-07
14424,14933,F,25,4.956,4.9143300000000005,235.78,1,0,0,1,0,7232,217.26654017291287,18.513459827087132,5.4628991668639815,5.379689889461778,0.08320927740220352,217.6097060981068,18.17029390189319,1.4993837642155712,0.0014304968329824617,0.056750161921966025,0.0006438725713214438
7003,13454,F,39,4.774,4.838019999999999,209.82,1,0,0,1,0,3576,215.21161593074171,-5.391615930741722,5.34625002030334,5.373007330416102,-0.026757310112762056,215.69336200490332,-5.873362004903328,-0.4843824802019583,0.0008938369097802492,-0.014488110503717571,4.199081113321177e-05
13024,15232,F,41,4.92,5.01861,231.0,1,0,0,1,0,6531,223.3686971515088,7.631302848491202,5.442417710521793,5.405024629401754,0.03739308112003936,224.07282560766896,6.92717439233104,0.5713273668476152,0.000991402392216627,0.017998047588661786,6.479917400220337e-05
7399,14697,M,55,5.144,5.00628,211.45,0,0,0,1,0,3776,224.9244262861632,-13.474426286163208,5.353988563918498,5.41362493646301,-0.05963637254451193,225.0034406617464,-13.553440661746407,-1.1181585313114384,0.0012862673969536928,-0.04012809119352457,0.00032202830990250023
14089,14783,F,22,4.94,5.36794,234.62,1,0,0,1,0,7063,245.00618020168218,-10.38618020168218,5.4579671840775745,5.483990171473411,-0.026022987395836417,245.28589578681255,-10.665895786812541,-0.880398490955013,0.002478634277655765,-0.043885839644689825,0.0003852196453488514
14109,14985,M,61,5.164,5.30727,234.7,0,0,0,1,0,7073,242.37546376955643,-7.675463769556444,5.458308102856978,5.480643533598104,-0.022335430741126316,242.64327427874065,-7.94327427874066,-0.6552907710141208,0.001445866187277895,-0.02493516780940125,0.0001243740304298992
7432,12895,F,32,4.894,4.98543,211.58,1,0,0,1,0,3797,222.2962360663707,-10.716236066370698,5.354603177558628,5.399418983363872,-0.04481580580524369,222.74763932931535,-11.167639329315335,-0.921007730306793,0.0007090539838747534,-0.024533355377682822,0.00012038264248194244
15273,9653,M,52,4.74,4.82143,238.75,0,0,0,1,0,7691,221.17338014827172,17.57661985172828,5.47541697936084,5.396567845247589,0.07884913411325023,220.71909782829823,18.03090217170177,1.4872593896522124,0.0006060592318156903,0.036624853735515786,0.0002681774629430098
12407,10057,M,53,4.68,4.76123,228.92,0,0,0,1,0,6237,218.57157674737041,10.348423252629573,5.4333725975409015,5.386529453679208,0.04684314386169319,218.07168460704568,10.848315392954305,0.894655385049626,0.0006848066715061099,0.02342008821139103,0.00010970674369841795
6279,12811,M,53,4.766,4.80484,207.07,0,0,0,1,0,3195,219.65912187068886,-12.58912187068887,5.3330569003519335,5.391154025234715,-0.058097124882781515,219.25727746376515,-12.187277463765156,-1.0050981013916276,0.0006593375242725653,-0.02581698780941536,0.000133302958861307
7389,10209,F,33,4.82,4.8735599999999994,211.42,1,0,0,1,0,3774,216.8349134042587,-5.414913404258726,5.353846676340517,5.378487468959874,-0.024640792619357477,217.22197155158338,-5.801971551583392,-0.4784472447883564,0.0006968095763120563,-0.012634046653894618,3.193129039654074e-05
19202,14145,F,26,5.096,5.6912,258.12,1,0,0,1,0,9600,261.46891892454727,-3.348918924547263,5.553424593067639,5.547774466385477,0.005650126682161805,262.040279232635,-3.9202792326349822,-0.3236248904673182,0.00287864087954206,-0.017388481237521885,6.04882709688292e-05
9147,11754,M,50,4.904,5.01007,217.85,0,0,0,1,0,4656,229.6975657420322,-11.847565742032202,5.383806752563451,5.429459752732097,-0.045653000168645264,229.38752552709894,-11.53752552709895,-0.9514541401667176,0.0005688554419813075,-0.022699295542236268,0.00010305456296680026
5231,11632,M,58,4.734,4.6868099999999995,202.73,0,0,0,1,0,2644,212.87203994426426,-10.142039944264269,5.311875044480103,5.366082213524701,-0.05420716904459777,212.55062006758243,-9.820620067582439,-0.8100967953249134,0.001209373146277842,-0.0281890114235108,0.0001589406340131231
13487,12067,M,54,5.006,5.0897,232.67,0,0,0,1,0,6760,232.46265349491497,0.20734650508501318,5.449621140639202,5.441141867247921,0.008479273391281517,232.36923414814694,0.3007658518530434,0.024801185481291316,0.0006990290962415385,0.0006559517759068978,8.608062335767776e-08
11537,8768,F,33,4.46,4.80863,226.15,1,0,0,1,0,5820,219.36154111597244,6.788458884027563,5.421198495923853,5.385889333474968,0.03530916244888438,219.34548766103538,6.804512338964628,0.5613309038369383,0.0014227814511541328,0.021188354143978846,8.98079153480472e-05
15086,13881,M,50,5.056,5.37599,238.07,0,0,0,1,0,7594,249.00361844277248,-10.933618442772485,5.472564748074418,5.503347865795502,-0.030783117721083997,248.88484912920404,-10.814849129204049,-0.892004692460926,0.0009310214863872662,-0.027230101105214326,0.0001483048666846353
8228,14416,F,25,4.716,4.7982,214.5,1,0,0,1,0,4183,214.56689964036556,-0.06689964036556262,5.368309738368072,5.368051868942021,0.0002578694260506609,214.63679080003322,-0.13679080003322497,-0.011282887575017483,0.0012487607023754415,-0.00039896170096573894,3.184373908160867e-08
17452,14757,F,29,4.996,5.2101,248.93,1,0,0,1,0,8719,234.1481142582717,14.781885741728303,5.517171732443817,5.44436491773722,0.07280681470659722,234.65262459736937,14.27737540263064,1.1777488979355553,0.0010171762102688443,0.03758129949082112,0.0002824376740909964
9364,11395,F,36,4.99,4.98306,218.68,1,0,0,1,0,4764,220.23341337706847,-1.5534133770684662,5.387609474026799,5.392814834810959,-0.005205360784160007,220.88968273519168,-2.2096827351916772,-0.18222081180378222,0.0008002424638510692,-0.005156827612083548,5.320133307315238e-06
17956,14864,F,40,5.614,5.64617,251.42,1,0,0,1,0,8986,248.78519301168888,2.6348069883111123,5.527124847486685,5.505092123168927,0.022032724317758046,250.2730505720657,1.1469494279342882,0.09464442926812464,0.0021077233783807115,0.004349707288703524,3.78512777806109e-06
8001,11546,M,45,4.544,4.52992,213.68,0,0,0,1,0,4075,207.48969750268049,6.1903024973195215,5.3644795688017055,5.3425846784626945,0.02189489033901104,206.62745927374527,7.052540726254733,0.5816599149570663,0.0009630719701573592,0.018059583750749123,6.524279862639261e-05
4734,15030,F,21,4.564,4.57779,200.38,1,0,0,1,0,2391,204.22267054433567,-3.8426705443356752,5.300215563831117,5.32742061292092,-0.0272050490898037,204.01175237960038,-3.6317523796003854,-0.29966532190095185,0.0019429536003946815,-0.013221782850295367,3.4972757401752213e-05
8811,15363,M,55,4.8839999999999995,4.9214400000000005,216.6,0,0,0,1,0,4487,224.46543513041786,-7.865435130417865,5.37805233456689,5.41033760250326,-0.03228526793636988,224.25095162021478,-7.650951620214784,-0.6309504161330262,0.0007436281744143073,-0.01721213270923184,5.926231487182843e-05
21290,12574,M,50,5.1160000000000005,5.68646,272.15,0,0,0,1,0,10609,266.6167787949508,5.533221205049188,5.606353384880209,5.570287255559222,0.03606612932098674,266.58384456568626,5.566155434313714,0.45929699938299645,0.001989113887769343,0.02050481209047218,8.410958088459163e-05
5571,9261,M,53,4.446000000000001,4.54225,204.3,0,0,0,1,0,2821,209.5746925713237,-5.274692571323698,5.319589501823576,5.351122447106964,-0.0315329452833879,208.80177555644585,-4.5017755564458355,-0.3712836119798987,0.0010164750603556616,-0.01184336137809356,2.8060374941206628e-05
7100,8121,M,49,4.54,4.5654699999999995,210.23,0,0,0,1,0,3623,209.49642132532296,0.7335786746770339,5.348202169477035,5.350767185980908,-0.0025650165038735295,208.73055639975988,1.499443600240113,0.12365054703224068,0.000795788070185508,0.0034895355422447072,2.436098805366534e-06
8815,14734,F,40,5.104,5.07501,216.6,1,0,0,1,0,4488,223.52549663311146,-6.9254966331114645,5.37805233456689,5.406560737640576,-0.02850840307368596,224.4124559915037,-7.812455991503697,-0.6443872682755087,0.0011046327127094183,-0.021428703798360222,9.185415092546534e-05
15147,11872,M,48,4.71,4.67496,238.28,0,0,0,1,0,7632,213.09865768321197,25.181342316788033,5.473446452760487,5.365244133504424,0.10820231925606283,212.503408523875,25.77659147612499,2.1270425342503105,0.0007410267784369526,0.05792340680498483,0.0006703081233998734
17247,11787,M,47,4.82,5.26129,247.8,0,0,0,1,0,8615,246.47180219419843,1.3281978058015795,5.512621969195042,5.491902698489707,0.02071927070533519,246.01033511607014,1.7896648839298734,0.14761947968455158,0.0012816735764928436,0.005288236580841214,5.594748163075571e-06
15491,11658,M,54,5.07,5.1593800000000005,239.5,0,0,0,1,0,7802,235.51243031729015,3.9875696827098466,5.4785534168509695,5.4530527118722185,0.02550070497875101,235.49429363809685,4.005706361903151,0.33032494596564177,0.0007505902175692905,0.009053278331265988,1.6396797616554154e-05
22354,12751,M,56,5.56,5.952369999999999,281.83,0,0,0,1,0,11129,274.37821236331,7.451787636689971,5.64130405227947,5.603208637383556,0.03809541489591428,275.0019071989442,6.828092801055789,0.5635230719609408,0.0022969527260858075,0.02703877930074247,0.0001462493708299415
5746,9506,F,49,4.66,4.66975,205.08,1,0,0,1,0,2916,206.61104748157382,-1.5310474815738075,5.3234001469155,5.341366355099743,-0.01796620818424355,207.20243535144238,-2.1224353514423626,-0.17518161424641698,0.0025755922334293785,-0.008901989579339338,1.585374183682109e-05
2371,10276,F,36,4.5360000000000005,4.47067,187.47,1,0,0,1,0,1198,197.50986523179122,-10.039865231791225,5.2336188326091,5.304204916023934,-0.07058608341483463,197.6309717962236,-10.160971796223606,-0.8381617888959382,0.0011705627417004424,-0.028693236602731355,0.00016467521481030085
15590,12474,M,47,5.14,5.2992099999999995,239.85,0,0,0,1,0,7849,243.03452000624563,-3.1845200062456342,5.480013727948073,5.480819573776963,-0.000805845828890206,242.93014229646104,-3.080142296461048,-0.2540217145351666,0.0009380267496001207,-0.007783631019349085,1.212041926649546e-05
8343,15419,F,43,5.0360000000000005,4.97595,214.95,1,0,0,1,0,4250,218.62573130336642,-3.675731303366433,5.370405442942291,5.3880981314282925,-0.017692688486001806,219.5050914127346,-4.555091412734612,-0.3757553537935324,0.0014116645515007712,-0.01412790244583996,3.9929920208740015e-05
7904,13844,F,25,4.9639999999999995,5.06079,213.32,1,0,0,1,0,4026,225.93821385971313,-12.618213859713137,5.3627933857324015,5.412518266632721,-0.049724880900319235,226.2993635427378,-12.979363542737815,-1.0708063197152984,0.001334687059259371,-0.039146295283744054,0.00030647286550502476
12009,13787,F,32,4.834,5.02998,227.75,1,0,0,1,0,6047,226.0498715134875,1.7001284865125115,5.428248536140067,5.41325024300787,0.014998293132197027,226.437535787408,1.3124642125920047,0.10822918213593172,0.0007554539732836246,0.002975859947294215,1.7716792298216298e-06
7417,14860,F,25,4.774,4.91622,211.53,1,0,0,1,0,3786,220.63324848486795,-9.103248484867947,5.354366832399059,5.39133012196342,-0.03696328956436101,220.77477977240275,-9.244779772402751,-0.7626060147781542,0.0012579837431496506,-0.027065190007689623,0.00014652348648794096
24515,14581,F,39,6.51,6.8216600000000005,309.68,1,0,0,1,0,12217,303.56830083814094,6.111699161859065,5.735539506269393,5.717377114519486,0.018162391749906526,306.0979129749457,3.5820870250543067,0.29636409122807295,0.007302964334566251,0.02541948858952406,0.00012926582182756722
4433,10156,M,45,4.626,4.53229,198.98,0,0,0,1,0,2247,206.1667164626152,-7.186716462615209,5.293204317161214,5.338073110766719,-0.044868793605505,205.39552511427132,-6.4155251142713325,-0.5291377858318228,0.0010407042270557283,-0.017078846636247792,5.835013551611725e-05
8972,12379,M,46,4.864,4.83849,217.18,0,0,0,1,0,4571,220.29033780707178,-3.1103378070717724,5.380726502788755,5.3930392085700705,-0.012312705781315714,219.82668264156865,-2.6466826415686455,-0.21825900788656488,0.000806237186888774,-0.006199815026661317,7.689761171132335e-06
9141,12683,M,59,4.966,5.01624,217.85,0,0,0,1,0,4658,228.50099382428303,-10.650993824283034,5.383806752563451,5.426702940144771,-0.04289618758131919,228.4819047690554,-10.63190476905541,-0.8769881143795427,0.0011044801511492777,-0.029161686218211143,0.0001700926931392878
9003,8885,F,33,4.6160000000000005,4.8238,217.3,1,0,0,1,0,4582,217.48629336366452,-0.18629336366450389,5.381278887262384,5.37973188655789,0.0015470007044937617,217.64411459121965,-0.34411459121963617,-0.028378356840868098,0.000884151088844959,-0.0008441945893845967,1.4257608411479727e-07
12666,9356,M,46,4.986000000000001,5.09065,229.8,0,0,0,1,0,6363,233.28597352189743,-3.485973521897421,5.437209365414655,5.442893609750277,-0.0056842443356215355,232.9732530787747,-3.173253078774678,-0.26168051418500154,0.0007832046599203402,-0.007326206457742255,1.073769216456044e-05
18280,13152,F,51,5.013999999999999,5.269819999999999,253.12,1,0,0,1,0,9142,236.29676700296818,16.823232997031823,5.5338636845792895,5.456007906067994,0.07785577851129588,237.36721929922322,15.752780700776782,1.3006059778404817,0.002691050639318396,0.06756033942382746,0.0009126885638996864
14036,9981,M,55,4.92,5.2266900000000005,234.47,0,0,0,1,0,7031,242.19339264151225,-7.723392641512248,5.457327647932645,5.47756766253111,-0.020240014598464917,242.0378146330865,-7.567814633086499,-0.624142519950754,0.0009004036734942874,-0.01873691158264827,7.022736598500523e-05
4773,12780,F,32,4.534,4.5541,200.55,1,0,0,1,0,2410,202.77116533613258,-2.2211653361325716,5.301063592216062,5.3234611330939146,-0.022397540877852506,202.79665262153958,-2.2466526215395675,-0.18528580228950994,0.0009754825255546582,-0.005789803388002076,6.706327701908634e-06
15580,8781,M,55,5.5,5.65091,239.82,0,0,0,1,0,7844,257.35840131539305,-17.53840131539306,5.4798886419512876,5.538357078162125,-0.05846843621083764,257.8721731347074,-18.052173134707402,-1.4897987602868592,0.001656499809914157,-0.06068527248979645,0.0007362682922793062
14981,9058,M,53,4.914,4.902,237.73,0,0,0,1,0,7529,222.86141033623088,14.868589663769114,5.471135575910181,5.404142892311117,0.0669926835990644,222.6296753570576,15.100324642942383,1.2454761013170337,0.0007134308968742677,0.033278698277323375,0.0002214573497863182
4484,15161,F,50,4.906000000000001,4.81669,199.22,1,0,0,1,0,2268,211.0066557014947,-11.786655701494709,5.294409741717019,5.359606430499569,-0.06519668878254947,211.90453580021887,-12.684535800218868,-1.0471956387384076,0.0027088902713005066,-0.05457736421123777,0.0005957202898278745
13725,13830,F,19,4.754,5.0551,233.42,1,0,0,1,0,6877,229.65568423744992,3.764315762550069,5.452839405984207,5.424386409496721,0.028452996487486004,229.63579646712788,3.7842035328721124,0.31233721981969875,0.0025333221096334345,0.0157405444042073,4.9566506606312327e-05
10956,12779,F,22,4.73,4.83707,224.25,1,0,0,1,0,5539,216.8093075650618,7.4406924349381995,5.412761500938905,5.376146754583852,0.03661474635505346,216.8231912439632,7.426808756036792,0.6127511035514541,0.0016799945832233318,0.02513640445736048,0.00012639169311198665
8678,9355,M,54,4.65,4.6887099999999995,216.17,0,0,0,1,0,4417,214.69209497331903,1.4779050266809577,5.376065135169961,5.371840295718646,0.004224839451315354,214.17908209655434,1.9909179034456486,0.16418017655106074,0.000798968348142786,0.00464257650072528,4.311975136383312e-06
12680,10810,F,28,4.656000000000001,4.76834,229.88,1,0,0,1,0,6368,213.6889329384001,16.19106706159991,5.437557433639541,5.364840206592021,0.07271722704752026,213.7644000205377,16.115599979462303,1.3294384576409435,0.000982223529543695,0.041685670994960726,0.00034745820824437246
18276,15541,M,52,4.98,5.41391,253.1,0,0,0,1,0,9140,252.54203419835088,0.557965801649118,5.533784667551078,5.51658032029207,0.017204347259008657,252.39067419893294,0.7093258010670525,0.058505866863271604,0.0012031019332378167,0.0020305422874789423,8.248695766361882e-07
12707,14031,M,55,4.926,5.1262,229.97,0,0,0,1,0,6378,236.0381850469293,-6.068185046929301,5.43794886563323,5.454335600405732,-0.0163867347725013,235.88300381355322,-5.9130038135532175,-0.48761401882285116,0.0007381248667519382,-0.013252610750493813,3.513445614220106e-05
14906,11357,M,47,4.8660000000000005,5.17123,237.5,0,0,0,1,0,7488,240.22938564744973,-2.7293856474497318,5.470167623474696,5.468579778463901,0.001587845010794453,239.81330565541225,-2.3133056554122504,-0.19077248733162497,0.0008667680478328657,-0.005618954129301804,6.316374052951907e-06
10797,10602,F,24,4.92,5.003909999999999,223.73,1,0,0,1,0,5462,223.3524185732681,0.37758142673189354,5.410439967684985,5.402325621652987,0.008114346031997677,223.63660412162562,0.09339587837436625,0.007704278096079919,0.0014367358903363638,0.0002922352692193656,1.7085469192035595e-08
8157,8564,M,45,4.156000000000001,4.37398,214.27,0,0,0,1,0,4149,205.0393648627952,9.230635137204814,5.3672369020126345,5.3310054973155605,0.03623140469707398,203.73731184812178,10.532688151878233,0.8690864389801362,0.0017575982510038704,0.03646739764107392,0.0002659939470692357
16327,11891,M,48,4.956,5.14611,243.35,0,0,0,1,0,8194,237.05785360505578,6.292146394944211,5.494500736279464,5.45728323513499,0.03721750114447353,236.7646264802412,6.585373519758804,0.5430503326773168,0.0006823750933441025,0.014190571749844573,4.0283075032142785e-05
11960,14911,M,56,5.106,5.19825,227.6,0,0,0,1,0,6023,237.10620061439474,-9.506200614394743,5.427589702252176,5.459602692791429,-0.03201299053925322,237.17968761912334,-9.579687619123348,-0.7900933504685487,0.0008926952682484974,-0.023616957932736937,0.00011156484751363806
14160,11393,M,49,4.774,4.96504,234.87,0,0,0,1,0,7096,229.3620724818066,5.507927518193412,5.459032169587933,5.427260248483917,0.03177192110401528,228.88047217460414,5.989527825395868,0.4938918058463923,0.0006037643970070489,0.01213938586237992,2.947969403361716e-05
10532,14587,F,32,4.82,4.91907,222.82,1,0,0,1,0,5332,219.62500668540667,3.1949933145933187,5.406364270631171,5.388879419561265,0.017484851069905716,219.99024862478072,2.8297513752192742,0.23334401861778378,0.0007033297231024659,0.006190545763499652,7.666768798793274e-06
5334,10983,M,45,4.724,4.69108,203.22,0,0,0,1,0,2698,213.97186217025978,-10.751862170259784,5.314289136057735,5.368163163492982,-0.053874027435246497,213.3191895925541,-10.099189592554097,-0.8329393551105765,0.0008707021910651811,-0.024588801099275408,0.00012093305286378216
