,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index,Yfit,Res,"lnY, Official Time",lnYfit,"Res, lnY",w4_fit,"Res, w4_OLS",ti,hii,DFFITS,Cooks distance
25157,28518,M,33,6.29,6.86195,322.55,0,0,0,0,0,12551,322.6686166904551,-0.1186166904550987,5.776258162978251,5.785867011654078,-0.009608848675827453,320.24674625887087,2.30325374112914,0.16740608805644047,0.0016612762767874347,0.006828938807688273,9.329698144827993e-06
26000,31428,M,29,7.506,7.292339999999999,347.95,0,0,0,0,0,12974,327.041820146479,20.908179853521005,5.852058791290859,5.809037782141388,0.043021009149470935,325.19353181382746,22.756468186172526,1.6560932048398749,0.003348753812549788,0.09599636286170195,0.0018420631133206837
26045,25688,F,32,7.196000000000001,8.42185,349.6,1,0,0,0,0,12995,393.3919834933202,-43.791983493320174,5.85678964378138,6.059259006027757,-0.20246936224637668,386.18388967928706,-36.58388967928704,-2.6649415112989887,0.00391853897269527,-0.16714844416564564,0.0055771484748443345
20637,27659,M,36,5.72,5.65802,267.38,0,0,0,0,0,10310,260.2449560454004,7.13504395459961,5.588670867554977,5.546955826109093,0.041715041445884005,261.75151171362745,5.628488286372544,0.4089375120383898,0.0008624965346222288,0.012014978538598573,2.887941309364401e-05
26127,28843,M,42,6.916,7.76727,352.85,0,0,0,0,0,13041,365.5065790223657,-12.65657902236569,5.86604303744684,5.952936520284103,-0.08689348283726339,361.01512367345504,-8.165123673455014,-0.5937935680585938,0.0026784605134034245,-0.030772339399879348,0.00018942547190977404
25268,26707,F,46,6.204,6.848210000000001,325.12,1,0,0,0,0,12614,315.6980581924155,9.421941807584517,5.784194344950063,5.761810411227108,0.022383933722954552,313.53712977915734,11.582870220842665,0.841689876229014,0.0010199091761059014,0.026893940307591385,0.0001446699084059974
21510,26545,M,64,5.78,5.989809999999999,274.22,0,0,0,0,0,10708,277.71088798993674,-3.4908879899367093,5.613930703928509,5.617682734611144,-0.003752030682634633,279.1490287994025,-4.929028799402488,-0.3581973254807357,0.0013152705136683315,-0.012999171580058705,3.380484659549996e-05
13732,24460,F,40,5.303999999999999,5.4651,233.43,1,0,0,0,0,6881,248.84847466126874,-15.418474661268732,5.452882246296949,5.502801893118071,-0.04991964682112204,250.2932591509388,-16.863259150938802,-1.2257131896412068,0.0012861345872609868,-0.043985702103596654,0.0003868880182801829
22260,27630,F,45,5.904,5.99265,280.77,1,0,0,0,0,11079,269.61948443230716,11.150515567692821,5.637535828837275,5.585678216080876,0.05185761275639944,270.3362773295287,10.433722670471298,0.758069272005387,0.0007563408105047131,0.02085604522179491,8.700642073895263e-05
6670,26433,M,37,4.56,4.5654699999999995,208.57,0,0,0,0,0,3395,215.17215079156813,-6.6021507915681354,5.340274716308544,5.36980153071862,-0.029526814410075986,218.83672831447393,-10.266728314473937,-0.7465631332663082,0.0024392966333748674,-0.03691723631980864,0.00027261395454161654
18140,26165,F,21,5.666,5.44046,252.33,1,0,0,0,0,9072,241.86595721724422,10.464042782755797,5.530737754642455,5.475620075731424,0.055117678911031476,243.36296552517922,8.967034474820792,0.6518129822535964,0.0017436964590020066,0.027241901500315708,0.00014845076321945826
6501,26446,M,32,4.776,4.79204,207.95,0,0,0,0,0,3317,225.20298136620022,-17.25298136620023,5.33729766618892,5.408233865100891,-0.070936198911971,228.16692338583718,-20.21692338583719,-1.470270296585577,0.00216102386562794,-0.0684221525823107,0.0009359804097849588
25093,24497,F,59,6.184,6.447690000000001,320.88,1,0,0,0,0,12523,291.28622429473313,29.593775705266864,5.771067221461798,5.671426410320967,0.0996408111408309,291.2905233846527,29.58947661534728,2.1516863078468926,0.0012102263588882013,0.07489886155390842,0.0011207041830465947
21534,26327,F,46,6.196000000000001,6.09172,274.35,1,0,0,0,0,10721,270.31187140369417,4.038128596305853,5.614404663504985,5.59019402420266,0.02421063930232492,271.2668082333929,3.083191766607115,0.22401674703020424,0.0009667681160156985,0.006968698553501463,9.715418592728941e-06
24622,27744,M,25,6.614,6.81455,311.57,0,0,0,0,0,12274,314.4335530843946,-2.8635530843945958,5.7416240320830765,5.755430056598545,-0.013806024515468529,312.5431872081242,-0.9731872081242159,-0.07073725184981697,0.001771069912986227,-0.0029795519363249394,1.776094941041334e-06
20407,29522,M,39,5.016,5.52056,265.72,0,0,0,0,0,10200,264.40157914228246,1.3184208577175696,5.582443122797041,5.558931070047079,0.02351205274996193,265.14233575019625,0.5776642498037745,0.04199518797144009,0.00210413953258392,0.0019283869639925297,7.439659660886863e-07
20483,30477,F,21,5.644,5.86705,266.27,1,0,0,0,0,10236,267.933391590893,-1.6633915908930135,5.5845108315733585,5.574028709514485,0.010482122058873777,267.61830379661654,-1.3483037966165625,-0.09799403915509108,0.0015862508092611303,-0.0039059826580040004,3.0522792067221724e-06
23026,30767,M,60,5.97,6.20832,288.92,0,0,0,0,0,11454,287.67025323179996,1.2497467682000547,5.666149833182646,5.655844835702755,0.01030499747989122,288.4293318446923,0.49066815530773056,0.03565205232221691,0.0010588422464319366,0.0011607273348162525,2.695412171827004e-07
22864,25616,F,22,5.92,6.17514,287.1,1,0,0,0,0,11375,281.49157288069165,5.608427119308374,5.6598305871270185,5.627084202266022,0.03274638486099679,280.5159027837947,6.58409721620535,0.47848152747336214,0.001320638908739329,0.017399797045151273,6.056509475689037e-05
22493,26598,F,25,6.3660000000000005,6.3799,283.4,1,0,0,0,0,11194,285.69021484941015,-2.2902148494101766,5.64685932725658,5.64608404226269,0.000775284993889791,284.91910470711866,-1.5191047071186858,-0.11037938961702522,0.0010720910546924514,-0.0036160693493248255,2.6159942795016986e-06
23340,28165,F,50,6.45,6.496980000000001,292.62,1,0,0,0,0,11608,289.95816761543347,2.6618323845665373,5.6788748389500165,5.666597868297473,0.012276970652543184,289.9310131848092,2.6889868151907876,0.19537354940132454,0.0009573614279090934,0.006047999093081113,7.317845159875015e-06
24404,27728,F,36,6.5360000000000005,6.82925,307.33,1,0,0,0,0,12162,309.1338312483725,-1.8038312483724894,5.727922088842681,5.737427015171209,-0.009504926328527397,307.3189012314007,0.011098768599310915,0.0008063053285313907,0.0007282863225524802,2.1767512863629596e-05,9.47943716258204e-11
21698,24778,F,62,5.434,5.99597,275.62,1,0,0,0,0,10812,277.3513591511097,-1.7313591511097002,5.619023105446999,5.614737675043788,0.004285430403211166,277.7956498916538,-2.1756498916537907,-0.15816456834347895,0.0020792474010453534,-0.007219618630129226,1.0427737028813382e-05
23767,30338,M,29,5.586,6.16424,297.73,0,0,0,0,0,11843,293.46431626859305,4.265683731406966,5.69618703553437,5.670645449792525,0.02554158574184484,292.30130474517773,5.428695254822287,0.3946657747513431,0.0021021797112322467,0.018114291378383874,6.564272637875251e-05
14610,29185,M,45,5.69,5.250859999999999,236.42,0,0,0,0,0,7340,235.81656754763264,0.6034324523673433,5.465609884322231,5.45582896181795,0.009780922504281087,239.32638545514845,-2.9063854551484667,-0.21121313214951237,0.0013721587669138094,-0.00782926989147271,1.2263133065788923e-05
24082,26696,M,29,6.27,6.3491,302.12,0,0,0,0,0,12010,292.36466546210926,9.755334537890747,5.710824289445247,5.670572188167115,0.04025210127813228,291.8561836726236,10.26381632737639,0.7458803244773607,0.0011792018863867751,0.02562827911721365,0.00013137984568700287
26122,27993,M,57,6.52,7.74026,352.78,0,0,0,0,0,13039,370.19258716658214,-17.41258716658217,5.865844633183331,5.970613516134768,-0.10476888295143727,365.6234956318558,-12.84349563185583,-0.9345970451315713,0.0037493826857038642,-0.05733502241243985,0.0006574868026630963
9995,25936,F,27,4.604,4.765969999999999,220.85,1,0,0,0,0,5068,219.94697928799962,0.9030207120003695,5.397483738042536,5.387352565736184,0.010131172306351743,222.28523177258114,-1.4352317725811474,-0.10439347248652346,0.003145157142663331,-0.005863792004692494,6.878925021878993e-06
20146,28770,F,29,5.553999999999999,5.60114,263.92,1,0,0,0,0,10068,253.1295900180152,10.790409981984823,5.575646026920326,5.518771299463947,0.056874727456379226,254.06614032119154,9.853859678808476,0.7160922469637068,0.0012033821260229276,0.024856055985854657,0.00012358340880694243
23851,24240,M,68,6.08,6.44247,298.78,0,0,0,0,0,11886,299.38776565664864,-0.6077656566486667,5.699707516614171,5.702037202332861,-0.0023296857186902997,299.74303824663593,-0.9630382466359606,-0.06999507189172897,0.0016430076451394507,-0.0028395160254180932,1.6130689053343343e-06
23653,25814,F,29,6.906000000000001,6.9595899999999995,296.48,1,0,0,0,0,11782,310.72274700341063,-14.242747003410614,5.691979762537049,5.744556391014964,-0.05257662847791433,308.84100776934883,-12.361007769348817,-0.8983662923574999,0.0012821135715147855,-0.03218809564191592,0.00020722712083418084
26090,24877,F,62,5.956,7.267689999999999,351.25,1,0,0,0,0,13021,344.55961472195446,6.6903852780455395,5.861498220647955,5.871914426679774,-0.010416206031818476,340.82165056457734,10.42834943542266,0.7588520059724789,0.0038431013702715667,0.047133982158853054,0.0004443810076028205
15729,29932,M,50,5.7860000000000005,5.45325,240.43,0,0,0,0,0,7910,246.02609308664555,-5.5960930866455385,5.482428986888488,5.495771825052441,-0.013342838163953097,249.10802750131728,-8.678027501317274,-0.6306337349613399,0.0012095630544236707,-0.02194594405938283,9.634291867551842e-05
16712,28383,M,38,6.05,5.51866,245.18,0,0,0,0,0,8369,245.8572153210564,-0.6772153210563943,5.501992634666848,5.494847828475937,0.007144806190911623,248.7102695100287,-3.5302695100286883,-0.25658359372396394,0.0016107377642663682,-0.010306028837586377,2.1249012616698433e-05
20469,25947,F,39,6.294,6.14149,266.15,1,0,0,0,0,10230,271.9132657758966,-5.7632657758966275,5.584060059618766,5.5957466709723365,-0.01168661135357052,272.57034006493035,-6.420340064930372,-0.46649330795258037,0.0009490067749073906,-0.01437759501898982,4.135309865428408e-05
24918,28191,M,43,6.55,6.81266,317.48,0,0,0,0,0,12432,314.5441795350304,2.935820464969595,5.760414824222675,5.758258768788124,0.0021560554345505523,313.2879243265917,4.19207567340834,0.3045922462019859,0.000998544167784045,0.00962984779135667,1.8552022287113477e-05
23909,26744,F,38,6.38,6.80744,299.57,1,0,0,0,0,11910,310.5072830348144,-10.937283034814413,5.702348113118021,5.741997866381037,-0.03964975326301534,308.5431546626869,-8.973154662686909,-0.6519271425259338,0.0007305838547619383,-0.01762758430699775,6.215744851880557e-05
22804,26590,F,26,6.66,6.774260000000001,286.38,1,0,0,0,0,11344,304.1188147143092,-17.73881471430923,5.65731960024586,5.717658129780984,-0.060338529535123975,302.36726386394844,-15.987263863948442,-1.1619233726877949,0.0011310021120890547,-0.03909803479759149,0.00030569802037797814
24000,28933,M,43,6.194,6.08603,301.15,0,0,0,0,0,11960,277.17505365361694,23.974946346383035,5.70760847948973,5.614870795723359,0.09273768376637115,278.1885643294211,22.96143567057885,1.6688962031026693,0.000809700822562849,0.04750808363578281,0.00045115339848153676
22669,24792,F,61,5.806,6.30312,285.17,1,0,0,0,0,11282,289.2392893168032,-4.069289316803179,5.6530854936665405,5.661742143901345,-0.008656650234804886,289.1418380765534,-3.9718380765534107,-0.2886692007856231,0.0015496439259911402,-0.01137242734389335,2.5873788780786196e-05
23143,27785,F,46,6.306,6.33108,290.07,1,0,0,0,0,11515,282.7516229274444,7.31837707255562,5.670122273163566,5.6378754322025415,0.03224684096102415,282.9437802311372,7.126219768862768,0.5177458256857598,0.0007953495943016025,0.014607248403408452,4.268404672262987e-05
15454,26585,M,52,5.876,5.5494699999999995,239.35,0,0,0,0,0,7779,250.10629605196732,-10.756296051967325,5.477926915838518,5.512043397748464,-0.03411648190994576,253.0609945567691,-13.710994556769094,-0.9964962148730787,0.0012571957465688389,-0.03535495373292581,0.00024999509396239275
25244,27080,F,44,6.624,7.235460000000001,324.53,1,0,0,0,0,12600,331.5999494321592,-7.069949432159206,5.782377981793872,5.824119860005122,-0.04174187821124953,328.62307498414714,-4.093074984147165,-0.2974059066113864,0.0010466222359081572,-0.009626578537513489,1.853945283148668e-05
23636,29106,F,24,6.504,6.596989999999999,296.25,1,0,0,0,0,11775,296.3402809349532,-0.09028093495322764,5.691203692449341,5.687012111617023,0.004191580832317854,294.91456044920255,1.335439550797446,0.09703749114633697,0.0011421653089598001,0.0032813473233621656,2.1541109364380436e-06
26369,25180,F,53,7.14,7.8834,367.1,1,0,0,0,0,13155,360.91363074816906,6.186369251830968,5.905634290502789,5.939408227937595,-0.03377393743480628,356.70456811563815,10.39543188436187,0.7557520869315575,0.001986307119606104,0.03371586488809032,0.00022738220114174243
23663,29397,F,41,6.176,6.23629,296.53,1,0,0,0,0,11786,279.6256739194185,16.904326080581484,5.692148393757833,5.624506880231172,0.06764151352666126,279.72957999857334,16.80042000142663,1.220761788724842,0.0006616360546186163,0.03141117833661055,0.0001973023754011091
25696,24747,M,64,6.816,7.324089999999999,336.07,0,0,0,0,0,12834,339.4973740958574,-3.427374095857431,5.817319471598163,5.857432836416123,-0.04011336481796057,337.5612860573738,-1.4912860573738271,-0.10841277379189429,0.002080178740161474,-0.004949746514288354,4.901502893345947e-06
21341,29597,M,45,6.246,6.22728,272.68,0,0,0,0,0,10634,284.6445659173095,-11.964565917309471,5.6082989464945845,5.643727749174565,-0.03542880267998072,285.2654917084752,-12.585491708475217,-0.9144480995041279,0.0007638169719848108,-0.0252824779914212,0.00012784724362267363
23369,31359,F,30,7.294,7.19659,293.0,1,0,0,0,0,11621,318.0005722567928,-25.000572256792793,5.680172609017068,5.774539579804004,-0.09436697078693612,315.98513443636045,-22.985134436360454,-1.6716556148927566,0.002046051579578591,-0.07569197720382932,0.0011452166812299213
23394,25337,F,32,6.126,6.61595,293.27,1,0,0,0,0,11641,303.8288534720238,-10.558853472023827,5.68109368640151,5.714304793002829,-0.03321110660131943,301.8772876688973,-8.6072876688973,-0.6254181379122712,0.0009722838827340346,-0.019510942407178912,7.614977794047074e-05
21324,28463,M,26,5.24,5.59545,272.48,0,0,0,0,0,10625,265.56927358786186,6.91072641213816,5.607565216914378,5.562665622424093,0.044899594490285466,265.91667938421756,6.563320615782459,0.47717148573807355,0.0021573554209362803,0.02218729223899257,9.847881456658033e-05
23383,25086,F,67,6.32,6.48655,293.17,1,0,0,0,0,11632,290.78554522841426,2.3844547715857516,5.68075264554151,5.671586859362853,0.00916578617865671,291.24867155715424,1.9213284428457769,0.13966773398105034,0.00196276898206375,0.0061938018696444715,7.67497408267332e-06
16998,26595,F,22,5.3,5.380730000000001,246.48,1,0,0,0,0,8502,244.76170156651867,1.7182984334813227,5.507280854288412,5.484536597070723,0.022744257217689245,245.7883913677138,0.6916086322861759,0.05027371811020639,0.0019042635966036359,0.0021959297276581895,9.647204119833244e-07
6081,28281,M,34,4.336,4.50148,206.32,0,0,0,0,0,3088,215.47782323170713,-9.157823231707141,5.32942836157309,5.369154265947685,-0.039725904374595444,218.8158169762143,-12.495816976214314,-0.9090649399570543,0.003254993024688034,-0.0519490853274128,0.0005397706031440167
23181,24141,F,57,5.596,5.9263,290.53,1,0,0,0,0,11536,270.51821819071824,20.01178180928173,5.671706841183716,5.589098520637782,0.08260832054593426,271.376438769234,19.153561230765945,1.3923520529772553,0.0013907916323383724,0.051961575525593585,0.000539843650522116
20186,24299,M,70,5.45,5.65802,264.2,0,0,0,0,0,10086,263.3338995170085,0.8661004829914987,5.576706392088225,5.562295616892685,0.014410775195539571,265.71387942299253,-1.5138794229925452,-0.11004881034534719,0.0019631831917053632,-0.004880816548124097,4.7659366689155935e-06
20972,27816,F,44,5.984,5.9263,269.67,1,0,0,0,0,10471,264.24743760056504,5.42256239943498,5.5971989892534175,5.5656933052856905,0.031505683967727016,265.36287918065386,4.307120819346153,0.3129301027550731,0.0008614886734520078,0.009188810160968008,1.6891580037798426e-05
22842,27225,F,48,6.254,6.4311,286.85,1,0,0,0,0,11363,289.59855104206036,-2.748551042060342,5.65895943104788,5.6637579931188595,-0.004798562070979173,289.3529425064271,-2.5029425064270754,-0.1818341657470776,0.000717473884730873,-0.004872304146465429,4.749296152062527e-06
20372,26537,M,33,4.976,4.89869,265.48,0,0,0,0,0,10180,227.9959218208927,37.484078179107314,5.581539508277724,5.420140913959297,0.1613985943184275,230.97562663957729,34.50437336042273,2.510401334572625,0.0017375775425275543,0.10473525463360543,0.0021902870228622034
23577,25164,F,47,6.234,6.5932,295.5,1,0,0,0,0,11739,299.76305428161083,-4.2630542816108346,5.688668836846153,5.701907245103306,-0.013238408257152834,298.76252674926207,-3.262526749262065,-0.23701443137918526,0.0006923243405060094,-0.0062384971200718725,7.7860521662374e-06
18732,29975,F,34,6.04,5.76609,255.68,1,0,0,0,0,9361,254.1151712497361,1.5648287502638993,5.54392666257791,5.526174243809738,0.017752418768171907,255.58851753411471,0.09148246588529219,0.006647579637413213,0.0011927337000214116,0.0002297176936502595,1.0557323300638228e-08
18974,31111,F,40,5.784,5.8490400000000005,256.98,1,0,0,0,0,9482,263.37658110757303,-6.396581107573013,5.548998260855335,5.560586671981265,-0.011588411125930342,264.22803681495617,-7.248036814956151,-0.5265947964226594,0.0007868583961749536,-0.014777323686609221,4.368366649085466e-05
25542,26804,F,25,6.76,7.416989999999999,331.73,1,0,0,0,0,12747,341.06511407199827,-9.335114071998248,5.80432138503481,5.857764213745137,-0.05344282871032657,336.81757420969086,-5.0875742096908425,-0.3698150873591838,0.0018316824583852777,-0.015841920435874127,5.020675252625563e-05
20571,29822,F,42,6.026,6.03294,266.88,1,0,0,0,0,10280,270.01702734544557,-3.137027345445574,5.586799119170382,5.587443936775102,-0.0006448176047202381,270.6937369387299,-3.813736938729903,-0.2770657798528044,0.0007386102219970047,-0.007532705579461722,1.1351586393756366e-05
23381,24812,M,63,6.144,6.34293,293.13,0,0,0,0,0,11629,292.5084990845089,0.6215009154910831,5.680616196624362,5.675638602269614,0.004977594354747872,293.1979371977505,-0.06793719775049567,-0.004936820352229172,0.0012571703612457466,-0.0001751529891838772,6.137620563020271e-09
17796,27751,M,45,5.48,5.57649,250.65,0,0,0,0,0,8903,259.1679474097341,-8.517947409734091,5.524057543709512,5.542847978643991,-0.01879043493447874,260.89343250345865,-10.24343250345865,-0.744275802468099,0.0008492146935512825,-0.021698371103799317,9.417691170974345e-05
19604,24014,F,50,5.966,6.07039,260.55,1,0,0,0,0,9788,272.93467448499456,-12.384674484994548,5.562794781355223,5.599356160887362,-0.03656137953213889,273.6691498534389,-13.119149853438898,-0.9532814288697323,0.000863543430168618,-0.028025335591421206,0.00015708834025512857
17624,27892,M,41,6.226,5.77083,249.78,0,0,0,0,0,8810,257.73503551900205,-7.9550355190020525,5.520580530434939,5.541264497504953,-0.02068396707001341,260.0358088610555,-10.255808861055499,-0.7454075933553787,0.0014719896216623847,-0.02861976480894532,0.00016384080498162813
19544,24675,F,55,5.496,5.89501,260.1,1,0,0,0,0,9753,270.5245461302591,-10.424546130259102,5.5610661724546055,5.5882151284029336,-0.027148955948328002,271.2203803041687,-11.120380304168691,-0.8082429511435802,0.0014343061364042982,-0.030631942150130594,0.00018768339280443388
23576,28073,M,27,6.626,6.679469999999999,295.47,0,0,0,0,0,11738,305.9871448905503,-10.517144890550298,5.688567308849721,5.7238829220949805,-0.03531561324525967,304.76538043811223,-9.295380438112204,-0.6756278035666249,0.001578391426437239,-0.026863208579423547,0.00014435076861521974
