,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index,Yfit,Res,"lnY, Official Time",lnYfit,"Res, lnY",w3_fit,"Res, w3_OLS",ti,hii,DFFITS,Cooks distance
14508,18605,F,42,5.0,5.1864,236.12,1,0,0,0,1,7285,234.83086744282426,1.2891325571757477,5.464340150372489,5.455820611784656,0.00851953858783272,235.03635567327865,1.0836443267213554,0.09248314629366974,0.000589461269950302,0.002246044060030991,1.0092439915643294e-06
6323,18351,F,37,4.466,4.655530000000001,207.2,1,0,0,0,1,3216,212.68039973705515,-5.480399737055166,5.333684510385328,5.3681237038956455,-0.03443919351031788,212.56784840022806,-5.36784840022807,-0.4584477244025527,0.001971828539111072,-0.020377598224875716,8.306905205473304e-05
21677,16727,F,21,5.676,6.0822400000000005,275.5,1,0,0,0,1,10801,277.7371448506699,-2.2371448506698925,5.6185876285929695,5.6187925142967465,-0.00020488570377708015,278.6373257972782,-3.1373257972782085,-0.2684436176950067,0.005701065603475995,-0.020326968552017984,8.266021967576895e-05
17898,19933,M,62,5.51,5.59687,251.13,0,0,0,0,1,8952,256.4144156237556,-5.284415623755592,5.525970733340075,5.542768331468088,-0.01679759812801329,256.24670106170976,-5.116701061709762,-0.436868915084497,0.0013869579488252747,-0.01628111613449322,5.3027864609906036e-05
14507,16528,F,26,4.626,5.138999999999999,236.1,1,0,0,0,1,7283,239.48011466541516,-3.3801146654151637,5.464255444091467,5.468680482150911,-0.004425038059443942,241.0744697720833,-4.974469772083296,-0.4251694292697694,0.0034762671326385506,-0.02511162273946084,0.00012614982884767082
23205,23056,F,56,5.744,6.133430000000001,290.88,1,0,0,0,1,11549,277.8146521974664,13.065347802533609,5.672910810989114,5.624921570822698,0.047989240166415925,280.15186203124233,10.728137968757665,0.9162577477474476,0.001799855356272531,0.038906991328741425,0.00030276542016512825
23750,20138,F,42,6.166,6.748189999999999,297.6,1,0,0,0,1,11831,307.9864475562596,-10.386447556259554,5.6957503029589365,5.739324232124,-0.04357392916506342,311.08786450411463,-13.487864504114611,-1.153415191179725,0.004173979089951596,-0.07467393999853576,0.0011151285655588328
15242,17181,F,23,5.1,5.30016,238.62,1,0,0,0,1,7676,240.8607529176244,-2.2407529176244054,5.474872328447654,5.476264013212853,-0.0013916847651982422,240.34769796063915,-1.7276979606391478,-0.14762274107288356,0.0029281938091769676,-0.007999999431190383,1.2803768421421282e-05
11234,16604,M,57,4.8839999999999995,5.01813,225.08,0,0,0,0,1,5669,233.027256099419,-7.947256099418979,5.416455894565078,5.4498472271300225,-0.03339133256494442,232.8145967325045,-7.734596732504485,-0.6605269263860597,0.001735045733875172,-0.027537409149367562,0.00015168752011323141
19131,22045,M,62,5.446000000000001,5.5836,257.8,0,0,0,0,1,9562,256.7596614790838,1.0403385209162366,5.552184090505087,5.543691333762527,0.008492756742560559,256.91525198750475,0.8847480124952654,0.07553600005490521,0.0013197853946324122,0.0027459486997389827,1.508498354828647e-06
17445,19593,F,38,5.106,5.22337,248.9,1,0,0,0,1,8715,235.3656559160646,13.534344083935395,5.517051209373546,5.457854478470601,0.059196730902945305,234.96017853848008,13.939821461519927,1.1899364119037548,0.0005834955643094411,0.028752080451829195,0.00016531572682756355
14412,16162,M,55,5.25,5.17502,235.75,0,0,0,0,1,7227,236.03014822050326,-0.28014822050326416,5.462771921513567,5.463073555051087,-0.00030163353752055144,234.4201031686645,1.3298968313355033,0.11356335713540727,0.001712532393295313,0.004703593814666656,4.426074124046989e-06
9981,18877,F,38,5.1160000000000005,5.1086599999999995,220.8,1,0,0,0,1,5061,228.2831273353275,-7.483127335327481,5.39725731440294,5.431140843309644,-0.03388352890670454,227.0498192638405,-6.249819263840493,-0.5334391360830562,0.0006977786317453631,-0.014095980208428659,3.974789191391615e-05
10768,16765,M,55,4.696000000000001,4.82854,223.62,0,0,0,0,1,5445,225.0791948502313,-1.4591948502312846,5.409948182719222,5.418369314975308,-0.008421132256086317,224.72614538356507,-1.1061453835650639,-0.09448024860564513,0.0022126121166346924,-0.004449125592840678,3.960125157611544e-06
13177,19624,F,41,5.476,5.42244,231.55,1,0,0,0,1,6607,240.58022509010283,-9.030225090102817,5.444795832926761,5.480240984206162,-0.03544515127940073,239.25148141440917,-7.701481414409159,-0.6574069449831575,0.0008493919243501805,-0.019167826648997462,7.349367766815184e-05
18833,19810,F,49,5.406000000000001,5.66276,256.25,1,0,0,0,1,9412,255.88628982415113,0.36371017584886545,5.546153530452618,5.538924137298839,0.007229393153779462,256.9578965037662,-0.7078965037662215,-0.06041682600477727,0.0006475638283158713,-0.0015379416520701664,4.7319482784465517e-07
19897,21433,F,46,5.324,5.514869999999999,262.3,1,0,0,0,1,9938,248.60443731914347,13.69556268085654,5.569488886872828,5.510442322205308,0.05904656466752023,249.08762824813994,13.212371751860076,1.1277366572589704,0.0004444550482808027,0.023780345101687535,0.0001130917100144965
12307,19288,F,35,5.434,5.37031,228.58,1,0,0,0,1,6186,238.499983432083,-9.919983432083,5.431886258469452,5.471195643919775,-0.039309385450323475,236.83147955370976,-8.251479553709743,-0.7045389913860335,0.0013507699911027649,-0.025911302795174083,0.00013429948269870717
21344,23140,F,54,5.416,6.13675,272.73,1,0,0,0,1,10636,283.9791104851721,-11.249110485172082,5.608482294801877,5.645955899767658,-0.03747360496578178,288.3603872840406,-15.63038728404058,-1.3360874955081286,0.003224082280209228,-0.07598698086958228,0.0011545313874967004
11111,21798,F,45,5.21,5.141369999999999,224.73,1,0,0,0,1,5614,228.21407938327064,-3.484079383270654,5.414899681627901,5.43252704727095,-0.01762736564304923,226.90064047907842,-2.170640479078429,-0.18526222408331883,0.0006882086193507113,-0.004861792522147908,4.728779922872565e-06
19942,22786,M,63,5.35,5.556109999999999,262.55,0,0,0,0,1,9967,256.76994425006296,5.780055749937048,5.570441540083868,5.5433122086094055,0.027129331474462504,257.4038253383375,5.146174661662485,0.4393780004847444,0.0013526627650097209,0.016170632288810747,5.231057648537484e-05
16752,21634,M,64,5.45,5.61109,245.33,0,0,0,0,1,8389,258.2404779868572,-12.91047798685716,5.502604243011941,5.549623280221272,-0.047019037209331316,258.6409538479435,-13.310953847943466,-1.1366850557395793,0.0013772361793144175,-0.042212748557766314,0.0003563518995595875
21059,16201,M,58,5.0,5.17123,270.27,0,0,0,0,1,10512,240.1171446975535,30.152855302446483,5.599421459331459,5.477496078083427,0.12192538124803143,240.221262292931,30.048737707068994,2.5682466666770867,0.0015296375151999035,0.10052252920723614,0.0020175572114890495
16757,16024,F,25,4.553999999999999,4.77166,245.35,1,0,0,0,1,8390,218.70981202113128,26.64018797886871,5.502685762535912,5.389579691591976,0.11310607094393621,218.2784058610127,27.071594138987308,2.3148170215488997,0.002784629742275556,0.12232237763601866,0.002988631806686155
6912,16458,F,31,4.59,4.75175,209.43,1,0,0,0,1,3527,216.56158351120703,-7.131583511207026,5.344389554650419,5.382604769790137,-0.038215215139717706,216.02902739103797,-6.599027391037964,-0.5635743318869453,0.0018554016064508926,-0.024298162856762843,0.00011810440389329303
8057,17408,F,27,5.2,5.003909999999999,213.88,1,0,0,0,1,4099,221.03933744556258,-7.159337445562585,5.365415110080531,5.40255280626195,-0.03713769618141871,218.08653613010637,-4.206536130106372,-0.359399404424208,0.002745724055366847,-0.01885831318160592,7.114584544702663e-05
15158,22620,M,61,5.39,5.33476,238.33,0,0,0,0,1,7635,242.8352792372072,-4.505279237207191,5.473656267914107,5.490564979169908,-0.016908711255800846,241.65094059691677,-3.3209405969167562,-0.2835649941182973,0.0015599994934418528,-0.011208664223337338,2.5133788230629393e-05
14406,22933,F,53,5.2,5.29352,235.72,1,0,0,0,1,7221,237.14124915590645,-1.4212491559064517,5.462644659969713,5.467454948473656,-0.004810288503943383,237.2553945815194,-1.5353945815193981,-0.13106694722550097,0.001034796920879224,-0.004218378721103394,3.559997040366932e-06
16361,18898,M,58,5.22,5.388319999999999,243.55,0,0,0,0,1,8210,249.25050728826392,-5.700507288263907,5.495322260252552,5.513335416519835,-0.018013156267283392,249.38460260109701,-5.834602601097004,-0.49814848347927343,0.0013073288595255863,-0.018023341237477484,6.498287305158503e-05
15308,18795,M,55,4.8839999999999995,4.94846,238.85,0,0,0,0,1,7707,228.93635253442983,9.913647465570165,5.475835739835971,5.434072524160288,0.041763215675683085,228.17232947916918,10.677670520830816,0.9119371150420114,0.0017795468577458651,0.038504046523009865,0.00029652734878303055
19503,22439,F,49,5.154,5.28357,259.83,1,0,0,0,1,9737,237.56892543873022,22.261074561269766,5.560027571011063,5.468176436311348,0.09185113469971551,237.73742694843742,22.092573051562567,1.8865637116736116,0.0006691220234704871,0.04881681999113533,0.0004762495011477868
11510,19286,F,37,5.246,5.27551,226.03,1,0,0,0,1,5808,236.05249796574225,-10.022497965742247,5.420667733825497,5.461131561029656,-0.04046382720415842,235.0498051465023,-9.019805146502307,-0.7699143675851724,0.0007332224415187217,-0.02085545043867886,8.700062768974556e-05
14431,20325,F,41,5.4639999999999995,5.47221,235.82,1,0,0,0,1,7238,243.79010173830937,-7.970101738309381,5.463068802148527,5.492303300398382,-0.029234498249855356,242.86980950644713,-7.049809506447133,-0.6017299267453623,0.0007058071870249691,-0.015991822761451127,5.115750278249655e-05
20568,23515,F,51,5.436,5.91634,266.88,1,0,0,0,1,10278,270.50957174433137,-3.629571744331372,5.586799119170382,5.594692388374947,-0.007893269204564568,273.16370107549955,-6.28370107549955,-0.5365382184585854,0.0014683678148254978,-0.020574873680519565,8.46832386746323e-05
9881,17092,F,35,4.854,4.97926,220.43,1,0,0,0,1,5013,225.33130346267689,-4.9013034626768786,5.395580184168247,5.417952739586304,-0.02237255541805716,224.7903607674765,-4.360360767476493,-0.3722156876664358,0.0009940086277872495,-0.011741016647684205,2.7577445721323274e-05
16762,16806,F,44,5.7,5.516290000000001,245.38,1,0,0,0,1,8393,242.0716697773566,3.3083302226434057,5.502808029363036,5.487681701715857,0.015126327647179139,240.05834447033624,5.321655529663758,0.45441459118809135,0.0015864641772014446,0.018113908638993537,6.563841591408354e-05
18778,19594,M,60,5.15,5.19351,255.93,0,0,0,0,1,9388,238.6748819286161,17.25511807138392,5.544903969588713,5.473249868161836,0.07165410142687723,238.05017461543295,17.879825384567056,1.5271190914079302,0.0014264136269381664,0.05771724714695368,0.0006659890678984175
11231,16199,F,37,5.146,5.23759,225.08,1,0,0,0,1,5666,235.55763178708213,-10.477631787082117,5.416455894565078,5.458663848188943,-0.04220795362386465,234.94571507351276,-9.865715073512746,-0.8420993444790676,0.0006498575313698842,-0.021474030625696253,9.223487419204799e-05
25684,22384,F,56,5.98,6.862430000000001,335.68,1,0,0,0,1,12828,317.47122417543204,18.208775824567965,5.816158325207932,5.776240108854208,0.03991821635372439,323.1427933250428,12.53720667495719,1.072810390463494,0.005509621122379332,0.07985158584961775,0.0012751972189198467
18785,16495,F,31,4.654,5.10392,255.98,1,0,0,0,1,9393,236.61295501935433,19.36704498064566,5.545099316427645,5.458784953469098,0.08631436295854744,238.01282301423745,17.967176985762535,1.535361327677974,0.0024351539547043098,0.0758583236049833,0.0011504269996088048
17972,20496,F,41,5.14,5.16175,251.53,1,0,0,0,1,8992,230.89612127373152,20.633878726268478,5.527562266720222,5.441627190800196,0.0859350759200268,229.9932773786828,21.53672262131721,1.8389175673667966,0.0005267439322434684,0.042215938020878904,0.00035618172976372326
25289,20654,F,44,5.996,6.84678,325.5,1,0,0,0,1,12624,316.8563728514327,8.643627148567305,5.785362461648624,5.772149630048058,0.01321283160056641,321.79503974322694,3.704960256773063,0.31694585937933084,0.005271516256226811,0.023072814822126756,0.00010649979523180917
14454,19383,F,57,5.01,5.2314300000000005,235.9,1,0,0,0,1,7252,236.59598508841583,-0.6959850884158243,5.463407986413629,5.464879983262716,-0.001471996849087276,237.69416178190286,-1.794161781902858,-0.15323857074995192,0.0021056508246276957,-0.007039130040092904,9.912784255063786e-06
12769,18340,F,52,5.254,5.257969999999999,230.17,1,0,0,0,1,6412,234.08760157538467,-3.91760157538468,5.4388181663356026,5.456078812567474,-0.017260646231871846,233.57399276453168,-3.4039927645316936,-0.2905698933480236,0.0009630645993258607,-0.009021682754811574,1.6282639568287407e-05
18048,23513,F,50,5.584,5.6584900000000005,251.87,1,0,0,0,1,9033,252.3967508164294,-0.5267508164293986,5.528913081387286,5.526950845338469,0.0019622360488176227,252.33890757388787,-0.4689075738878614,-0.04002191799378811,0.0007517776124688392,-0.0010977562030443097,2.4108619262564146e-07
14788,21273,F,46,5.524,5.4878599999999995,237.1,1,0,0,0,1,7435,243.40416644296286,-6.304166442962867,5.46848199307136,5.491978330131158,-0.023496337059798478,242.42123228740894,-5.321232287408947,-0.4541876958725415,0.0007477005164684203,-0.012424005271176798,3.087855909894418e-05
15717,21297,F,59,5.414,5.56606,240.37,1,0,0,0,1,7903,249.41259010937205,-9.042590109372043,5.48217940286057,5.516051507231923,-0.03387210437135302,250.2272944403686,-9.857294440368605,-0.8418318908777692,0.0017211924039092494,-0.03495539053177417,0.0002443972975929202
18127,17923,F,40,4.83,5.35372,252.27,1,0,0,0,1,9062,248.04162997160216,4.228370028397848,5.530499942512916,5.504434638308889,0.026065304204027306,250.36656131114756,1.9034386888524466,0.16255650615203668,0.001916208408468532,0.007122660194757753,1.0149432134425507e-05
8737,21598,F,46,5.004,5.03757,216.37,1,0,0,0,1,4444,225.5977368067012,-9.227736806701188,5.376989905199339,5.421562042217574,-0.04457213701823548,224.9621568095161,-8.592156809516098,-0.7334097549836159,0.0007461388302061013,-0.020040962969925698,8.033921501921401e-05
8562,21316,F,49,5.046,4.902,215.75,1,0,0,0,1,4358,216.53455146909815,-0.7845514690981474,5.374120329963537,5.388017622068076,-0.013897292104538828,214.85793757438603,0.8920624256139718,0.07616137019190099,0.001343276652937876,0.002793247166130959,1.560913092195353e-06
11212,17190,F,40,5.1,5.1546400000000006,225.03,1,0,0,0,1,5658,231.2342282088304,-6.204228208830386,5.416233726649654,5.442511346554248,-0.026277619904593763,230.49751008494985,-5.467510084949851,-0.46662365220464,0.000532591642560348,-0.010771584773350659,2.321087338704002e-05
18574,21773,M,61,6.03,6.01114,254.75,0,0,0,0,1,9288,272.104074529232,-17.35407452923198,5.540282672102834,5.605027668382559,-0.06474499627972463,271.3054365669316,-16.555436566931576,-1.4149106258875341,0.002806457457393834,-0.07506171985315674,0.0011265125819798945
12904,19652,F,43,5.47,5.38784,230.6,1,0,0,0,1,6468,238.50290346317377,-7.902903463173772,5.440684607834958,5.472662773320415,-0.031978165485456955,237.07008940737398,-6.47008940737399,-0.5522792981771276,0.0008345781632482057,-0.015961495319669713,5.096452873362915e-05
9694,16142,F,40,5.04,5.09302,219.8,1,0,0,0,1,4921,228.5980469976992,-8.798046997699203,5.392718041969521,5.432187854782503,-0.039469812812982674,227.83708789224391,-8.037087892243903,-0.6859652726188589,0.0005773649323723368,-0.01648742148838884,5.43756797203369e-05
14058,16008,F,29,4.756,4.9991699999999994,234.52,1,0,0,0,1,7041,228.58768287591934,5.932317124080669,5.457540872096015,5.428746533789572,0.028794338306442846,228.54665729690547,5.973342703094545,0.5101358049244085,0.00185931856862171,0.02201744050202987,9.697513221459034e-05
14019,21768,F,49,5.376,5.36177,234.42,1,0,0,0,1,7018,238.30747900830573,-3.887479008305746,5.457114378295034,5.472293702164536,-0.015179323869501715,237.56863851863392,-3.1486385186339305,-0.2687361821945837,0.0006968847160657627,-0.007096725257564684,1.0075515804857245e-05
15695,20719,F,41,5.053999999999999,5.27409,240.28,1,0,0,0,1,7891,239.19439048453538,1.0856095154646255,5.48180490998196,5.472482825360214,0.009322084621746107,239.59241384064657,0.6875861593534296,0.05868103957501913,0.0005672433722341972,0.001397995342242671,3.909954889174064e-07
14283,22548,F,49,5.294,5.35609,235.27,1,0,0,0,1,7160,239.431248471289,-4.161248471288985,5.460733790792328,5.4760522113017265,-0.015318420509398578,239.18200344348227,-3.912003443482263,-0.3338743111438589,0.0005950430084053285,-0.008146788351378262,1.3277583414106898e-05
13698,18338,M,56,5.224,5.29589,233.33,0,0,0,0,1,6868,243.71830483129568,-10.38830483129567,5.452453760558967,5.492136203930832,-0.03968244337186455,243.12381825814475,-9.79381825814474,-0.8362696899623456,0.001386830231147297,-0.031164442470787333,0.00019426207632296957
18431,18506,F,41,5.04,5.43809,253.92,1,0,0,0,1,9214,249.3149198122323,4.6050801877676975,5.537019256778099,5.5106568141176435,0.02636244266045562,250.89457658420315,3.025423415796837,0.2582604165525835,0.0010130136380782002,0.008224046891667548,1.3530790872545678e-05
11396,19284,M,60,5.224,5.14895,225.62,0,0,0,0,1,5752,234.6704170105045,-9.050417010504503,5.418852168176774,5.458554007390322,-0.03970183921354753,233.27316902316255,-7.6531690231625475,-0.6535360167493389,0.0016245757400340163,-0.026362862686788772,0.00013902408100403515
17083,20181,M,62,5.386,5.57175,246.98,0,0,0,0,1,8546,257.1188760961621,-10.138876096162136,5.509307361689676,5.544691021589176,-0.035383659899499875,257.58149632694244,-10.601496326942453,-0.9052167890573292,0.0013098811008761813,-0.032783337278792596,0.00021496112582612207
14871,17493,F,38,5.006,5.09871,237.35,1,0,0,0,1,7471,229.65036309205806,7.699636907941937,5.469535844997327,5.4356525362072485,0.03388330879007828,229.05831761963685,8.291682380363142,0.7077238292007105,0.0006499265971639198,0.018048335245248594,6.515827098618133e-05
12716,19037,F,38,5.19,5.16554,230.02,1,0,0,0,1,6383,230.38380512996588,-0.36380512996586845,5.438166261664436,5.439523610998271,-0.001357349333835245,229.053144252656,0.9668557473439989,0.08252154200543474,0.0007272078360958192,0.0022261507900845907,9.914458841529722e-07
19005,19069,F,37,5.36,5.56464,257.17,1,0,0,0,1,9501,251.41615171103626,5.753848288963752,5.549737344813903,5.519889769763323,0.029847575050579778,251.60470034435673,5.565299655643287,0.47503698081941315,0.000814206176937643,0.013560368485173651,3.678529313956172e-05
11513,18743,F,40,4.926,5.06458,226.05,1,0,0,0,1,5811,228.9239600286946,-2.873960028694597,5.4207562137406144,5.432739264081899,-0.011983050341284773,228.7069204071585,-2.6569204071584807,-0.2267655919775777,0.0006813956657064277,-0.0059214062128095935,7.014613288575594e-06
18218,21425,F,59,5.28,5.81254,252.7,1,0,0,0,1,9109,266.6419671771385,-13.941967177138508,5.532203014394148,5.580381898159781,-0.048178883765633174,269.95910182790016,-17.259101827900167,-1.4751441130236822,0.0028822895545279085,-0.0793103815690978,0.001257582117328444
20139,17457,F,37,5.086,5.2361699999999995,263.88,1,0,0,0,1,10064,236.5445735186516,27.335426481348406,5.57549445435467,5.462036466761248,0.11345798759342252,236.3091089393771,27.5708910606229,2.3550655273488172,0.0006565045900823445,0.06036211992769022,0.0007277211793045449
13154,19842,F,58,5.124,5.12478,231.43,1,0,0,0,1,6591,228.0886273940945,3.3413726059055193,5.444277451991571,5.433556265145651,0.010721186845920272,227.78754023995904,3.642459760040964,0.31110346042075515,0.0021001130902905526,0.014271929643504827,4.074867425850741e-05
22676,21479,M,68,6.074,6.193630000000001,285.23,0,0,0,0,1,11286,281.943170985375,3.2868290146250274,5.653295872348943,5.643570076711798,0.00972579563714504,282.38292905336823,2.8470709466317885,0.2432380303162604,0.0026769985082484475,0.012601946305449495,3.177080805896479e-05
11940,19170,F,42,5.2860000000000005,5.19161,227.52,1,0,0,0,1,6014,230.03263719964048,-2.5126371996404657,5.427238146614876,5.439389850787298,-0.012151704172421951,228.4333290550178,-0.9133290550177833,-0.07795401091251777,0.0007529237195184292,-0.0021398213282489806,9.160411375721396e-07
18608,20074,F,45,5.126,5.17028,254.9,1,0,0,0,1,9304,231.45538672247733,23.444613277522677,5.54087131138207,5.444278321534809,0.09659298984726039,230.8746388776292,24.02536112237081,2.0516677259145335,0.0005285655182710513,0.04718144608146462,0.0004447880669728762
21042,23351,F,50,5.556,5.870369999999999,270.1,1,0,0,0,1,10497,265.64915438699944,4.450845613000581,5.59879226079857,5.5768803455584575,0.02191191524011238,267.1816795606492,2.9183204393508504,0.2491036841012042,0.0009016483035482292,0.007483325125226626,1.120319414259477e-05
12736,17081,F,35,5.053999999999999,5.17218,230.05,1,0,0,0,1,6392,233.36746828065142,-3.3174682806514113,5.438296676601477,5.449525052295659,-0.011228375694181558,232.8242615801901,-2.7742615801900854,-0.23679720138599158,0.0008205525319657789,-0.006785908730382447,9.212329089442416e-06
13268,20449,F,55,5.25,5.3480300000000005,231.85,1,0,0,0,1,6649,239.42608157758548,-7.576081577585484,5.446090610837469,5.476700861934528,-0.03061025109705895,239.6690988328376,-7.8190988328375965,-0.6675791305850058,0.0012411204237782914,-0.023533113317675863,0.00011077997020356604
13381,21648,F,46,5.34,5.31248,232.25,1,0,0,0,1,6711,236.1376680025609,-3.8876680025609005,5.447814377693948,5.46341102979451,-0.015596652100561492,235.17083699728346,-2.920836997283459,-0.24928054540195518,0.000597408896095957,-0.006094723298736265,7.43122838451303e-06
17357,16909,F,24,4.904,5.35703,248.43,1,0,0,0,1,8671,247.73556275634593,0.6944372436540789,5.515161115713719,5.501237114967699,0.013924000746019516,248.90547405645538,-0.47547405645536855,-0.040634292429526445,0.0033034885309244297,-0.0023393630948201844,1.0948529701535668e-06
20360,23071,F,54,5.354,5.5708,265.43,1,0,0,0,1,10175,251.02569279345045,14.40430720654956,5.581351152435311,5.521015409225312,0.06033574320999957,252.0387555370521,13.391244462947895,1.1433507657061672,0.001039545250722329,0.036883067896324805,0.0002720469779300436
12193,16047,F,30,5.343999999999999,5.3594,228.25,1,0,0,0,1,6138,239.70739657058505,-11.457396570585047,5.430441519475078,5.47444685372855,-0.044005334253472306,238.32603605649757,-10.076036056497571,-0.8605529947633781,0.0018047632241010006,-0.03659148122352347,0.0002678082154755906
16662,20565,M,62,5.2139999999999995,5.47079,244.92,0,0,0,0,1,8343,254.1168471579521,-9.196847157952106,5.500931626609754,5.532315889173723,-0.03138426256396887,255.0137316875339,-10.093731687533904,-0.8619072933947914,0.0014403484148128821,-0.032734621851168884,0.0002143276820599073
13685,18616,F,38,5.154,5.2342699999999995,233.28,1,0,0,0,1,6862,235.1637465908177,-1.883746590817708,5.452239448820293,5.457377792606101,-0.005138343785807464,234.52209700053731,-1.2420970005373135,-0.1060061864677171,0.0005880262497821394,-0.002571326903745166,1.3227381099944113e-06
23940,23318,F,50,5.444,6.115419999999999,300.07,1,0,0,0,1,11926,282.3992524020238,17.670747597976174,5.704015780771546,5.639530313232765,0.06448546753878137,286.2831917467838,13.78680825321618,1.1780135114674006,0.002523117146017673,0.059247163010332754,0.0007019633377118564
12609,20983,F,51,5.3,5.27456,229.6,1,0,0,0,1,6337,234.31497493298514,-4.714974932985143,5.436338664445412,5.457057813017399,-0.02071914857198731,233.57211121162408,-3.9721112116240818,-0.33905404877115786,0.0008873967846052086,-0.010104635255385068,2.0426172639733795e-05
18899,16148,F,30,5.54,5.85709,256.55,1,0,0,0,1,9439,266.1575662783957,-9.607566278395666,5.547323577387973,5.575603810245308,-0.02828023285733483,266.82822749167536,-10.278227491675352,-0.8781106694455698,0.0024532853392208757,-0.04354684188706306,0.00037929162495378336
19326,22046,F,48,5.4,5.5253,258.78,1,0,0,0,1,9658,247.77161679061436,11.008383209385613,5.555978279887807,5.508058126136496,0.04792015375131076,247.92305672995644,10.85694327004353,0.9266593220431092,0.0005025431018029836,0.02077858218080694,8.63535685699445e-05
11919,19617,F,42,5.296,5.259869999999999,227.45,1,0,0,0,1,6004,233.96211534358656,-6.512115343586572,5.426930434016013,5.454303745686987,-0.027373311670974232,232.75283064809597,-5.302830648095977,-0.45258450993170823,0.0006044657635267827,-0.011130555447516595,2.4783785260421503e-05
18888,21743,F,55,5.37,5.86705,256.5,1,0,0,0,1,9434,268.51837088127684,-12.018370881276837,5.547128664610824,5.587391808135299,-0.04026314352447535,271.4441943754079,-14.944194375407903,-1.2765967616675105,0.001966587999930499,-0.05666800067808291,0.0006421307415449372
9709,18144,M,55,5.24,5.17028,219.83,0,0,0,0,1,4927,235.92360644400472,-16.093606444004706,5.392854520372025,5.462611104155617,-0.06975658378359206,234.3463290845628,-14.516329084562784,-1.239861768819443,0.0016966421963888088,-0.05111367823958394,0.0005224371284288942
8345,21161,F,45,5.263999999999999,5.14848,214.95,1,0,0,0,1,4249,227.67682938302806,-12.726829383028075,5.370405442942291,5.430818529684224,-0.06041308674193324,226.06340153557431,-11.113401535574326,-0.9487019346320373,0.0008134061845669256,-0.027068252688477807,0.00014654247043403634
21369,22432,M,64,5.466,6.02109,272.93,0,0,0,0,1,10644,282.6302578211121,-9.700257821112075,5.609215352049819,5.641916921591089,-0.03270156954126957,285.65679907728395,-12.726799077283943,-1.0873817762283142,0.0024760132096427034,-0.05417474241833655,0.0005869483159878606
19735,22656,F,50,5.5,5.82154,261.32,1,0,0,0,1,9853,263.7112427326103,-2.3912427326102943,5.56574570997255,5.5692203295948675,-0.003474619622317654,265.278930658429,-3.958930658428983,-0.3379266134957584,0.0008736649813327798,-0.009992741598809038,1.99763035792105e-05
11189,18587,F,44,5.046,5.0788,224.95,1,0,0,0,1,5644,227.4306409754681,-2.4806409754681056,5.4158781552871815,5.428431235540801,-0.012553080253619342,226.71171862969737,-1.7617186296973841,-0.15035424225690563,0.0006004426866239568,-0.0036853767327696928,2.717199782723607e-06
12739,19263,F,40,5.126,5.19256,230.07,1,0,0,0,1,6394,233.05172611080582,-2.9817261108058233,5.438383610444878,5.449537068390215,-0.011153457945336953,232.40017977728803,-2.3301797772880377,-0.19886114595890347,0.0005095960350641971,-0.004490282278438269,4.033693206482667e-06
10445,16804,F,46,4.654,4.89774,222.52,1,0,0,0,1,5293,223.4377914916464,-0.9177914916463976,5.405016985207093,5.411307450189595,-0.006290464982502186,224.122603478032,-1.6026034780319947,-0.1368509820485207,0.0017179789348058159,-0.005677147927879101,6.4479063393282955e-06
9097,16437,F,31,5.15,5.05178,217.63,1,0,0,0,1,4626,224.60971406801787,-6.97971406801787,5.382796373125975,5.416371595630778,-0.03357522250480294,222.47239931445282,-4.84239931445282,-0.413499719325482,0.0016390286278700175,-0.016754238415382077,5.6154914652603085e-05
10275,21026,F,47,5.236000000000001,5.2195800000000006,221.93,1,0,0,0,1,5209,232.35425241075785,-10.424252410757845,5.402362016834638,5.448643224204422,-0.04628120736978403,231.48179477025374,-9.551794770253736,-0.8152887684279722,0.0006251024023876755,-0.020390262890055914,8.316095795019914e-05
17999,18148,M,62,5.36,5.45705,251.63,0,0,0,0,1,9003,250.68039182308118,0.9496081769188152,5.527959754602076,5.52019707131108,0.007762683290995831,250.54679013996923,1.0832098600307631,0.09247967833752221,0.0013157938898515698,0.0033568053009550044,2.2543011595839397e-06
10969,19849,F,40,5.12,5.08259,224.28,1,0,0,0,1,5547,226.54044774989427,-2.2604477498942686,5.412895271255472,5.424887346744682,-0.011992075489209775,225.19552796652135,-0.9155279665213527,-0.07813837840978602,0.0006681810679595758,-0.002020489600586275,8.1671999603586e-07
17441,16736,F,41,4.954,5.42813,248.83,1,0,0,0,1,8709,250.25259208130387,-1.4225920813038613,5.516769932374123,5.513687958726211,0.003081973647911518,252.3190834122276,-3.4890834122275862,-0.29790413771035845,0.0014364387013962598,-0.011298797550300589,2.5539570940143074e-05
20634,20395,F,53,5.836,6.00071,267.37,1,0,0,0,1,10309,268.3358307101551,-0.9658307101551031,5.58863346690046,5.589173603921351,-0.0005401370208906187,269.06647606758787,-1.6964760675878665,-0.14483807845214292,0.001318087354154359,-0.005261883870267364,5.539116798129138e-06
