,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
15576,20443,F,45,5.49,5.6182,239.8,1,0,0,0,1,7720
20289,22688,F,47,5.49,5.54473,264.98,1,0,0,0,1,10128
3143,7399,M,40,4.58,4.4721,191.95,0,0,1,0,0,1545
9265,8472,M,64,4.42,4.66027,218.28,0,0,0,1,0,4550
96,161,M,39,3.5860000000000003,3.61323,154.82,0,0,1,0,0,49
20728,11011,M,47,4.754,5.60161,267.88,0,0,0,1,0,10352
20471,20338,F,42,5.426,5.5442599999999995,266.17,1,0,0,0,1,10217
23922,26952,F,25,6.27,6.23629,299.87,1,0,0,0,0,11972
2229,2147,M,35,4.2139999999999995,4.16495,186.5,0,0,1,0,0,1109
9582,16596,F,34,4.9639999999999995,4.96741,219.38,1,0,0,0,1,4715
23470,26397,F,26,6.876,6.9449,294.18,1,0,0,0,0,11757
565,1629,M,39,3.924,3.9308,169.7,0,0,1,0,0,281
19124,24009,M,65,5.553999999999999,5.65233,257.75,0,0,0,0,0,9541
7593,14762,F,35,4.816,4.90674,212.13,1,0,0,1,0,3713
20266,1058,M,25,3.9739999999999998,4.85745,264.83,0,0,1,0,0,10118
653,922,M,35,3.87,3.93506,171.28,0,0,1,0,0,313
16030,22577,F,50,5.484,5.5836,241.93,1,0,0,0,1,7952
20560,21608,M,63,5.61,5.69499,266.83,0,0,0,0,1,10261
8921,16159,F,29,4.6339999999999995,4.7929900000000005,217.0,1,0,0,0,1,4367
12272,31364,M,34,4.75,4.67117,228.5,0,0,0,0,0,6085
7589,14934,F,26,5.004,4.9404,212.12,1,0,0,1,0,3710
8083,5406,F,38,4.81,4.83328,213.97,1,0,1,0,0,3959
1102,39,F,31,3.944,4.06115,177.27,1,1,0,0,0,533
21578,29314,M,22,6.31,6.01635,274.7,0,0,0,0,0,10807
19739,23017,F,46,5.47,5.69262,261.33,1,0,0,0,1,9862
8212,13357,F,32,4.914,4.97832,214.43,1,0,0,1,0,4028
7373,4934,M,22,4.244,4.47589,211.35,0,0,1,0,0,3607
5744,7501,M,40,4.404,4.4972199999999996,205.08,0,0,1,0,0,2826
11331,20292,F,55,5.204,5.22811,225.43,1,0,0,0,1,5608
22215,29041,F,42,6.376,6.45669,280.42,1,0,0,0,0,11134
9106,14944,F,39,4.824,4.947030000000001,217.68,1,0,0,1,0,4468
11787,13028,F,31,4.956,5.14895,227.03,1,0,0,1,0,5837
8030,17691,F,23,5.216,5.15085,213.8,1,0,0,0,1,3936
19974,25270,F,56,5.48,5.80638,262.72,1,0,0,0,0,9969
15543,19195,F,44,5.204,5.39732,239.68,1,0,0,0,1,7705
1136,4687,M,22,4.16,4.18865,177.65,0,0,1,0,0,552
8350,9763,M,54,4.864,4.85697,214.97,0,0,0,1,0,4089
20936,30797,M,35,5.474,5.2461199999999995,269.43,0,0,0,0,0,10456
14719,19183,M,58,5.1,5.16886,236.83,0,0,0,0,1,7307
20338,26386,F,24,5.4239999999999995,5.75424,265.27,1,0,0,0,0,10154
24409,27487,M,27,6.124,5.951890000000001,307.52,0,0,0,0,0,12213
3594,2238,M,35,4.296,4.39957,194.62,0,0,1,0,0,1764
1085,1476,M,46,3.8360000000000003,4.02797,177.12,0,0,1,0,0,523
4333,5338,F,29,4.376,4.4294400000000005,198.52,1,0,1,0,0,2130
15811,23328,F,52,4.82,5.07975,240.82,1,0,0,0,1,7847
7792,10048,M,55,4.696000000000001,4.83565,212.87,0,0,0,1,0,3813
14096,11431,M,49,4.88,5.07264,234.65,0,0,0,1,0,7015
19773,20628,M,61,5.266,5.37884,261.55,0,0,0,0,1,9879
2123,2113,M,43,4.11,4.1734800000000005,185.72,0,0,1,0,0,1054
2929,7308,F,33,4.356,4.390569999999999,190.63,1,0,1,0,0,1435
25743,25800,F,52,6.564,7.3549,337.9,1,0,0,0,0,12856
13472,11820,F,31,5.364,5.269819999999999,232.63,1,0,0,1,0,6705
9623,19040,F,45,5.066,5.02524,219.5,1,0,0,0,1,4736
24098,29884,F,54,6.484,6.787539999999999,302.33,1,0,0,0,0,12044
16050,16849,F,33,5.6,5.69025,242.02,1,0,0,0,1,7965
3699,4057,M,28,4.47,4.44982,195.12,0,0,1,0,0,1820
23266,27804,M,28,4.726,5.5125,291.7,0,0,0,0,0,11659
18688,24336,F,57,5.9239999999999995,5.94715,255.42,1,0,0,0,0,9329
1914,9904,F,26,4.026,4.08105,184.23,1,0,0,1,0,948
24690,30080,M,43,6.666,6.988980000000001,312.83,0,0,0,0,0,12347
22866,26250,F,48,6.766,6.635860000000001,287.13,1,0,0,0,0,11463
14955,17596,F,39,5.176,5.2082,237.67,1,0,0,0,1,7428
6468,13317,M,50,4.8260000000000005,4.8072099999999995,207.82,0,0,0,1,0,3162
7224,6514,M,38,4.6,4.783980000000001,210.73,0,0,1,0,0,3536
10607,3477,M,34,4.454,4.68918,223.1,0,0,1,0,0,5228
14846,17434,F,30,5.456,5.56606,237.27,1,0,0,0,1,7373
10374,14948,F,35,4.97,5.0290300000000006,222.25,1,0,0,1,0,5105
20155,27382,F,35,5.65,5.93435,263.97,1,0,0,0,0,10060
14747,10214,M,48,4.886,4.93329,236.93,0,0,0,1,0,7325
25951,27440,M,53,6.774,7.727460000000001,345.65,0,0,0,0,0,12965
19312,30012,M,26,6.004,5.85378,258.73,0,0,0,0,0,9640
5754,19291,F,42,4.814,4.79536,205.12,1,0,0,0,1,2829
25300,25016,M,73,5.666,6.685630000000001,325.78,0,0,0,0,0,12637
11569,21125,F,47,5.25,5.21389,226.27,1,0,0,0,1,5721
12643,15296,F,61,5.086,5.27314,229.75,1,0,0,1,0,6280
24383,30293,F,52,6.364,6.924989999999999,307.0,1,0,0,0,0,12198
14852,22102,F,51,5.564,5.53999,237.3,1,0,0,0,1,7379
21980,25536,F,30,6.596,6.4875,278.17,1,0,0,0,0,11005
23074,16716,M,55,5.524,5.88127,289.33,0,0,0,0,1,11570
3939,1049,M,34,4.1339999999999995,4.1403,196.47,0,0,1,0,0,1928
433,4047,M,27,4.016,3.84027,167.3,0,0,1,0,0,221
14854,28118,M,20,5.056,5.15559,237.3,0,0,0,0,0,7380
25470,30969,M,52,6.38,6.66335,329.82,0,0,0,0,0,12724
23632,3865,M,35,4.626,5.01339,296.2,0,0,1,0,0,11829
20043,30277,M,51,5.88,5.73528,263.23,0,0,0,0,0,10000
19966,11828,M,49,5.436,5.4793199999999995,262.67,0,0,0,1,0,9966
21265,22830,F,45,5.41,5.58929,271.87,1,0,0,0,1,10644
4785,7152,F,25,5.05,4.78114,200.62,1,0,1,0,0,2361
23395,30233,M,51,5.94,6.27326,293.27,0,0,0,0,0,11722
4574,6112,F,29,4.4239999999999995,4.49437,199.6,1,0,1,0,0,2256
1116,7278,M,47,4.19,4.25169,177.4,0,0,1,0,0,542
2387,416,M,41,3.6839999999999997,4.02797,187.58,0,0,1,0,0,1177
24408,29422,M,53,6.394,6.8406199999999995,307.52,0,0,0,0,0,12212
19989,6642,M,39,4.654,4.8735599999999994,262.83,0,0,1,0,0,9975
17734,22890,M,61,5.39,5.522930000000001,250.37,0,0,0,0,1,8837
23659,28132,M,59,6.17,6.0538,296.52,0,0,0,0,0,11842
529,656,M,37,3.9539999999999997,3.87013,169.25,0,0,1,0,0,266
7624,21287,M,61,4.986000000000001,4.92381,212.27,0,0,0,0,1,3733
1698,5514,M,37,4.19,4.20666,182.3,0,0,1,0,0,830
277,2473,M,27,3.9939999999999998,3.9308,163.63,0,0,1,0,0,144
24235,3698,M,22,7.946000000000001,7.71656,304.75,0,0,1,0,0,12112
8416,12241,M,45,4.746,4.73848,215.18,0,0,0,1,0,4124
9361,12095,F,48,5.066,4.9991699999999994,218.67,1,0,0,1,0,4595
936,837,M,30,3.85,3.8819800000000004,175.37,0,0,1,0,0,448
24309,28432,F,30,6.606,6.719760000000001,305.93,1,0,0,0,0,12151
25447,29824,F,27,6.77,7.36486,329.15,1,0,0,0,0,12711
14202,11024,M,46,5.08,5.2295300000000005,235.02,0,0,0,1,0,7073
6975,11342,M,46,4.776,4.72331,209.7,0,0,0,1,0,3406
6645,9513,M,49,4.544,4.58206,208.47,0,0,0,1,0,3254
8868,17022,F,47,4.95,4.96504,216.83,1,0,0,0,1,4345
13513,19249,F,40,5.05,5.03377,232.73,1,0,0,0,1,6728
16857,16751,M,64,4.32,5.08686,245.78,0,0,0,0,1,8405
7442,14110,F,30,4.86,4.88778,211.62,1,0,0,1,0,3636
5344,11147,F,39,4.774,4.655530000000001,203.28,1,0,0,1,0,2635
16792,22406,F,54,5.566,5.65565,245.53,1,0,0,0,1,8367
7928,18827,F,37,5.07,4.99111,213.38,1,0,0,0,1,3885
3091,7626,M,55,4.53,4.53845,191.6,0,0,1,0,0,1517
1286,4660,M,32,4.276,4.20097,178.78,0,0,1,0,0,628
22042,1262,M,45,4.316,5.0679,278.68,0,0,1,0,0,11043
23014,25987,M,35,5.23,5.65802,288.77,0,0,0,0,0,11536
19371,29735,M,26,5.466,5.40917,259.02,0,0,0,0,0,9673
22532,18503,F,50,5.526,5.95,283.85,1,0,0,0,1,11293
25564,28809,F,39,7.886,7.85544,332.18,1,0,0,0,0,12771
15536,15487,F,24,5.096,5.18877,239.67,1,0,0,1,0,7702
4904,8137,M,41,4.59,4.54177,201.22,0,0,0,1,0,2428
20257,20964,F,49,5.1339999999999995,5.641430000000001,264.77,1,0,0,0,1,10113
13944,9650,F,29,4.544,4.55741,234.17,1,0,0,1,0,6947
22726,24104,F,62,5.254,5.936719999999999,285.65,1,0,0,0,0,11393
25779,29409,M,44,7.006,7.38145,339.0,0,0,0,0,0,12874
21250,18830,F,38,5.194,5.56464,271.78,1,0,0,0,1,10636
24416,28270,M,41,6.67,6.59652,307.7,0,0,0,0,0,12217
676,3731,M,37,4.064,4.01375,171.73,0,0,1,0,0,324
9980,10930,M,45,4.794,4.89726,220.78,0,0,0,1,0,4913
13401,9911,M,48,4.624,4.73848,232.35,0,0,0,1,0,6672
16044,12734,M,54,5.166,5.2342699999999995,241.98,0,0,0,1,0,7961
5439,1212,M,40,4.18,4.3773,203.72,0,0,1,0,0,2674
1108,1304,M,52,3.9560000000000004,4.0692,177.3,0,0,1,0,0,536
7271,6603,M,42,4.506,4.78351,210.98,0,0,1,0,0,3560
76,152,M,25,3.54,3.54639,152.42,0,0,1,0,0,41
10791,22137,F,54,5.09,5.16981,223.72,1,0,0,0,1,5322
9454,15457,F,34,4.996,4.98495,218.95,1,0,0,1,0,4640
14133,18809,M,55,5.136,5.08686,234.77,0,0,0,0,1,7038
4658,11813,F,28,4.75,4.65221,200.02,1,0,0,1,0,2298
7632,19406,F,44,4.954,4.93898,212.3,1,0,0,0,1,3737
23211,17076,F,53,5.23,6.10594,290.97,1,0,0,0,1,11630
294,348,M,34,3.714,3.7151300000000003,163.98,0,0,1,0,0,151
19009,24535,M,66,5.506,5.6073,257.17,0,0,0,0,0,9484
19091,19149,F,40,5.343999999999999,5.46416,257.62,1,0,0,0,1,9525
3567,10465,M,50,4.646,4.60149,194.47,0,0,0,1,0,1750
21805,29032,F,23,6.334,6.22965,276.55,1,0,0,0,0,10919
5600,4138,M,41,4.343999999999999,4.3573900000000005,204.43,0,0,1,0,0,2759
15167,31150,M,31,5.796,5.52056,238.35,0,0,0,0,0,7511
22847,28024,M,32,6.44,6.40977,286.92,0,0,0,0,0,11455
15220,17670,F,47,5.07,5.12525,238.53,1,0,0,0,1,7543
21016,21872,F,46,5.684,5.99597,269.98,1,0,0,0,1,10501
21934,17911,M,59,5.126,5.810169999999999,277.67,0,0,0,0,1,10983
21964,21857,F,50,5.68,6.13912,277.97,1,0,0,0,1,10994
8123,13326,M,51,4.846,4.85934,214.13,0,0,0,1,0,3979
25980,25153,F,75,5.954,7.38713,347.07,1,0,0,0,0,12981
18171,22697,F,45,5.66,5.75329,252.45,1,0,0,0,1,9065
10001,3282,M,40,4.156000000000001,4.209980000000001,220.88,0,0,1,0,0,4921
3861,6557,M,53,4.37,4.42612,196.05,0,0,1,0,0,1897
12859,8736,M,48,4.62,5.15606,230.45,0,0,0,1,0,6396
19368,24660,F,58,5.8,5.85994,259.0,1,0,0,0,0,9666
4937,4647,M,37,4.37,4.5157,201.33,0,0,1,0,0,2447
12283,16419,F,30,5.1739999999999995,5.2247900000000005,228.53,1,0,0,0,1,6099
4638,8611,F,43,4.49,4.56121,199.97,1,0,0,1,0,2292
21276,29536,M,48,6.584,6.32066,271.97,0,0,0,0,0,10650
12317,12373,M,57,4.734,4.958880000000001,228.6,0,0,0,1,0,6115
16525,4259,M,31,4.546,5.01244,244.3,0,0,1,0,0,8224
12117,18822,M,57,5.316,5.37742,228.05,0,0,0,0,1,6008
10192,16066,F,29,4.796,4.91291,221.65,1,0,0,0,1,5023
24047,26460,F,34,6.456,6.601260000000001,301.67,1,0,0,0,0,12028
9262,8971,M,48,4.544,4.76929,218.27,0,0,0,1,0,4546
13492,12576,M,49,4.78,4.758859999999999,232.7,0,0,0,1,0,6718
19743,18243,F,39,5.346,5.57886,261.38,1,0,0,0,1,9864
3382,3551,M,39,4.52,4.4981599999999995,193.47,0,0,1,0,0,1665
15307,19308,F,44,5.05,5.14848,238.85,1,0,0,0,1,7586
4715,4038,M,38,4.28,4.2242,200.28,0,0,1,0,0,2332
3504,13905,F,24,4.57,4.5394,194.12,1,0,0,1,0,1717
4837,10446,F,45,4.66,4.6673800000000005,200.88,1,0,0,1,0,2391
5636,2356,M,50,4.236000000000001,4.32753,204.58,0,0,1,0,0,2781
25248,31108,F,45,6.784,7.13687,324.65,1,0,0,0,0,12611
12224,7002,M,45,4.906000000000001,5.01576,228.35,0,0,1,0,0,6069
21424,12422,M,46,4.9639999999999995,5.4793199999999995,273.4,0,0,0,1,0,10729
16729,22984,F,57,5.744,5.80258,245.25,1,0,0,0,1,8336
477,298,M,32,3.62,3.86065,168.05,0,0,1,0,0,243
11122,14295,F,35,4.56,4.77071,224.77,1,0,0,1,0,5491
11620,17380,F,35,5.11,5.1845,226.45,1,0,0,0,1,5747
14209,17144,F,51,4.98,5.18213,235.03,1,0,0,0,1,7075
2852,1578,M,54,3.8960000000000004,4.06067,190.17,0,0,1,0,0,1399
9799,3840,M,45,4.226,4.76834,220.17,0,0,1,0,0,4820
4938,8329,F,22,4.6739999999999995,4.643680000000001,201.33,1,0,0,1,0,2445
21377,6849,M,49,4.586,4.574,273.02,0,0,1,0,0,10704
15493,9971,M,45,4.82,5.10013,239.5,0,0,0,1,0,7676
26383,25182,M,30,7.176,7.59237,373.43,0,0,0,0,0,13181
3209,6448,M,45,4.614,4.59296,192.38,0,0,1,0,0,1577
24857,26725,F,59,6.52,6.9401600000000006,316.2,1,0,0,0,0,12423
10066,15231,F,34,5.1160000000000005,5.0361400000000005,221.18,1,0,0,1,0,4954
19500,21324,M,62,5.4239999999999995,5.75045,259.83,0,0,0,0,1,9743
11489,14942,M,58,4.906000000000001,4.9707300000000005,225.97,0,0,0,1,0,5678
7499,6726,M,40,4.24,4.60386,211.8,0,0,1,0,0,3661
19020,8959,M,54,4.926,5.14848,257.23,0,0,0,1,0,9490
13563,27417,F,31,5.346,5.06316,232.9,1,0,0,0,0,6758
10613,20192,F,45,5.316,5.2461199999999995,223.12,1,0,0,0,1,5231
21409,30471,F,29,6.77,6.5329999999999995,273.27,1,0,0,0,0,10722
6974,12049,F,27,4.593999999999999,4.695819999999999,209.7,1,0,0,1,0,3404
16324,28300,M,30,6.364,5.68646,243.35,0,0,0,0,0,8117
275,1619,M,35,3.91,3.87345,163.58,0,0,1,0,0,143
20244,21962,F,52,5.276,5.58028,264.7,1,0,0,0,1,10106
12308,5264,M,43,4.294,4.71715,228.58,0,0,1,0,0,6112
4566,10742,M,50,4.696000000000001,4.74085,199.58,0,0,0,1,0,2254
1993,4556,M,21,4.284,4.21282,184.8,0,0,1,0,0,989
16124,19744,F,55,5.316,5.46036,242.33,1,0,0,0,1,8009
14367,17172,F,39,4.9639999999999995,5.195880000000001,235.55,1,0,0,0,1,7153
17917,24316,F,56,5.94,6.0173,251.22,1,0,0,0,0,8935
23809,21542,F,52,7.166,6.8885,298.3,1,0,0,0,1,11915
2458,4445,M,34,4.23,4.25548,188.07,0,0,1,0,0,1210
16986,12717,F,30,5.013999999999999,5.221,246.42,1,0,0,1,0,8471
23059,28591,F,50,6.79,6.732080000000001,289.23,1,0,0,0,0,11559
25494,27284,F,36,6.71,7.27717,330.28,1,0,0,0,0,12737
20195,22322,F,46,5.91,5.91397,264.27,1,0,0,0,1,10081
2861,3200,M,46,4.334,4.33132,190.23,0,0,1,0,0,1406
20206,19650,F,43,5.256,5.67508,264.35,1,0,0,0,1,10088
3386,3899,M,29,4.146,4.19244,193.48,0,0,1,0,0,1668
8552,11669,M,48,4.5,4.5394,215.72,0,0,0,1,0,4190
4704,10672,M,51,4.566,4.63704,200.25,0,0,0,1,0,2326
9152,11118,F,45,4.61,4.85034,217.87,1,0,0,1,0,4484
1508,1050,M,34,3.81,3.83837,180.52,0,0,1,0,0,738
11714,11671,F,26,4.734,4.91528,226.77,1,0,0,1,0,5794
6945,2559,M,46,4.32,4.51855,209.58,0,0,1,0,0,3391
20920,27960,F,44,6.774,6.619269999999999,269.32,1,0,0,0,0,10449
2190,6357,M,35,4.386,4.38915,186.2,0,0,1,0,0,1086
4245,9417,F,37,4.654,4.6451,198.03,1,0,0,1,0,2079
3719,6053,F,27,4.49,4.6024400000000005,195.2,1,0,1,0,0,1831
7964,14881,F,30,4.646,4.73042,213.52,1,0,0,1,0,3902
11169,10167,M,62,4.99,5.09681,224.92,0,0,0,1,0,5522
15521,18977,F,36,5.186,5.37173,239.6,1,0,0,0,1,7692
17801,19760,F,54,5.606,5.70826,250.68,1,0,0,0,1,8876
5415,6910,M,42,4.586,4.6797,203.62,0,0,1,0,0,2666
1991,8099,M,42,4.2139999999999995,4.24221,184.78,0,0,0,1,0,988
9763,14483,M,55,4.894,4.95225,220.03,0,0,0,1,0,4805
5872,7222,M,40,4.406000000000001,4.42375,205.57,0,0,1,0,0,2886
25875,30272,F,40,7.546,8.05309,342.5,1,0,0,0,0,12922
2945,4159,M,37,4.246,4.3773,190.73,0,0,1,0,0,1446
6999,16357,M,56,4.6339999999999995,4.7375300000000005,209.8,0,0,0,0,1,3416
16882,24287,F,59,5.87,5.7788900000000005,245.93,1,0,0,0,0,8416
25187,29061,M,53,6.056,7.17858,323.07,0,0,0,0,0,12584
4506,7393,M,41,4.54,4.56689,199.28,0,0,1,0,0,2225
10718,13517,F,21,5.0360000000000005,5.16554,223.47,1,0,0,1,0,5288
15582,20106,F,43,5.234,5.384530000000001,239.83,1,0,0,0,1,7722
17385,20858,F,40,5.226,5.38784,248.52,1,0,0,0,1,8678
15604,12756,M,52,5.044,5.2461199999999995,239.92,0,0,0,1,0,7739
4419,8095,M,48,4.614,4.6142900000000004,198.93,0,0,0,1,0,2174
1450,4974,M,36,4.296,4.23273,179.95,0,0,1,0,0,709
17799,18354,F,59,5.356,5.55279,250.68,1,0,0,0,1,8877
25321,29648,M,52,5.63,6.63823,326.2,0,0,0,0,0,12649
12627,22477,M,61,5.4239999999999995,5.36888,229.7,0,0,0,0,1,6271
24720,24493,M,66,6.426,6.91409,313.18,0,0,0,0,0,12361
1669,3888,M,48,4.226,4.208080000000001,182.07,0,0,1,0,0,812
1788,6905,F,27,4.216,4.27444,183.12,1,0,1,0,0,879
23006,27291,F,32,5.7,5.93767,288.68,1,0,0,0,0,11533
17136,28517,M,32,5.914,5.51582,247.23,0,0,0,0,0,8548
18404,14342,F,43,5.093999999999999,5.4215,253.8,1,0,0,1,0,9177
17292,19848,F,42,5.256,5.27409,248.05,1,0,0,0,1,8635
7866,8383,M,44,4.494,4.58016,213.13,0,0,0,1,0,3854
10432,9329,F,24,4.83,4.84039,222.45,1,0,0,1,0,5137
18125,30463,F,39,5.3260000000000005,5.57886,252.25,1,0,0,0,0,9040
18074,24203,F,56,5.48,5.5489999999999995,252.0,1,0,0,0,0,9010
20514,27945,F,33,6.194,6.11305,266.52,1,0,0,0,0,10241
26020,22855,F,52,5.91,7.13497,348.82,1,0,0,0,1,13002
14643,11124,F,40,4.954,5.1224099999999995,236.52,1,0,0,1,0,7267
21370,24377,M,69,5.696000000000001,5.936719999999999,272.97,0,0,0,0,0,10701
21337,25213,M,40,5.994,6.245769999999999,272.63,0,0,0,0,0,10679
3160,6508,M,40,4.206,4.30288,192.08,0,0,1,0,0,1553
21157,27196,M,30,5.95,5.79358,271.12,0,0,0,0,0,10586
13368,18018,F,46,5.374,5.34424,232.2,1,0,0,0,1,6647
5131,4770,M,48,4.466,4.42375,202.25,0,0,1,0,0,2538
5122,7039,M,44,4.484,4.5631,202.2,0,0,1,0,0,2535
2868,4673,M,23,4.246,4.29103,190.25,0,0,1,0,0,1409
5333,12755,F,24,4.77,4.72331,203.22,1,0,0,1,0,2630
14654,6748,M,38,4.5760000000000005,4.99728,236.57,0,0,1,0,0,7273
26132,17243,F,36,5.03,5.17976,353.1,1,0,0,0,1,13054
3941,2955,M,36,4.3,4.40905,196.47,0,0,1,0,0,1927
11899,13666,M,58,4.99,5.11103,227.42,0,0,0,1,0,5892
12484,13902,F,20,4.946000000000001,4.95699,229.15,1,0,0,1,0,6200
25788,27097,F,39,6.646,7.008889999999999,339.45,1,0,0,0,0,12883
17224,24594,M,65,5.553999999999999,5.63906,247.72,0,0,0,0,0,8598
12825,10349,M,49,4.426,4.91528,230.35,0,0,0,1,0,6379
22185,26874,M,40,5.8260000000000005,6.30501,280.15,0,0,0,0,0,11114
7291,10802,M,52,4.78,4.85934,211.1,0,0,0,1,0,3571
3924,28250,M,41,4.994,4.63894,196.37,0,0,0,0,0,1920
15441,21740,F,46,4.996,5.1845,239.32,1,0,0,0,1,7655
23700,27434,F,44,6.45,6.56239,297.0,1,0,0,0,0,11863
18632,11782,M,46,5.226,5.36651,255.05,0,0,0,1,0,9293
16759,18684,M,60,5.104,5.3432900000000005,245.37,0,0,0,0,1,8351
24742,26030,F,38,6.216,6.902239999999999,313.67,1,0,0,0,0,12374
4702,3892,M,34,4.28,4.39152,200.23,0,0,1,0,0,2320
22226,24574,F,61,5.65,6.12774,280.52,1,0,0,0,0,11139
140,202,M,28,3.7260000000000004,3.7113400000000003,157.87,0,0,1,0,0,75
11441,17615,F,29,4.79,5.01244,225.82,1,0,0,0,1,5654
12885,5379,M,38,4.51,4.53371,230.53,0,0,1,0,0,6412
24313,25175,F,29,6.654,6.79133,305.95,1,0,0,0,0,12152
22499,22960,F,57,5.466,6.28985,283.48,1,0,0,0,1,11276
7938,13807,F,37,4.74,4.87119,213.42,1,0,0,1,0,3892
11751,14553,F,44,5.024,5.09302,226.87,1,0,0,1,0,5812
25772,26307,F,43,7.114,7.54971,338.65,1,0,0,0,0,12870
9862,17051,F,44,5.096,5.06316,220.37,1,0,0,0,1,4852
5551,9229,F,38,4.6160000000000005,4.6792300000000004,204.22,1,0,0,1,0,2730
16272,20624,M,63,5.194,5.21152,243.12,0,0,0,0,1,8091
11667,13700,F,47,5.636,5.25655,226.58,1,0,0,1,0,5771
20035,19395,F,36,5.176,5.66276,263.22,1,0,0,0,1,9998
14115,18884,M,65,5.294,5.31201,234.72,0,0,0,0,1,7026
20369,21713,M,62,5.63,5.69594,265.47,0,0,0,0,1,10169
19407,16433,F,44,4.86,5.14611,259.25,1,0,0,0,1,9694
20924,24467,M,67,5.746,5.89264,269.38,0,0,0,0,0,10451
3841,9414,M,47,4.56,4.513330000000001,195.9,0,0,0,1,0,1886
3408,2780,F,34,4.416,4.48537,193.58,1,0,1,0,0,1674
4620,6205,M,45,4.496,4.4830000000000005,199.9,0,0,1,0,0,2278
22711,26173,F,40,6.516,6.5932,285.53,1,0,0,0,0,11385
19703,23432,M,67,5.966,5.951890000000001,261.12,0,0,0,0,1,9847
22717,20700,F,40,5.11,5.26745,285.58,1,0,0,0,1,11386
1287,412,M,47,3.86,4.0540400000000005,178.8,0,0,1,0,0,630
21632,30694,M,54,5.446000000000001,5.83956,275.13,0,0,0,0,0,10827
3830,5295,M,39,4.274,4.35692,195.87,0,0,1,0,0,1880
24026,27847,F,29,6.784,6.78137,301.52,1,0,0,0,0,12018
19478,28410,M,40,6.016,5.78031,259.7,0,0,0,0,0,9734
26321,27436,F,59,8.054,8.249789999999999,362.65,1,0,0,0,0,13155
20487,27687,F,30,6.164,6.0993,266.3,1,0,0,0,0,10225
8116,6833,M,43,4.23,4.38441,214.08,0,0,1,0,0,3972
21349,8120,M,41,4.92,5.55895,272.77,0,0,0,1,0,10686
19617,30712,M,53,5.95,5.79784,260.62,0,0,0,0,0,9802
18507,16414,F,59,5.013999999999999,5.3632,254.33,1,0,0,0,1,9236
14688,3835,M,30,4.56,5.05889,236.7,0,0,1,0,0,7292
23433,17925,F,35,5.75,6.41308,293.68,1,0,0,0,1,11738
7397,14117,F,40,4.843999999999999,4.84797,211.45,1,0,0,1,0,3616
6888,4160,M,34,4.376,4.7034,209.37,0,0,1,0,0,3368
16656,22723,F,52,5.526,5.61536,244.9,1,0,0,0,1,8300
13590,19194,F,40,5.1160000000000005,5.13094,232.98,1,0,0,0,1,6773
11962,19887,F,46,5.12,5.087330000000001,227.62,1,0,0,0,1,5927
12491,25714,M,34,5.1339999999999995,5.11435,229.15,0,0,0,0,0,6202
25905,29959,M,42,6.574,7.4534899999999995,343.55,0,0,0,0,0,12937
13544,6751,M,47,4.37,4.57069,232.87,0,0,1,0,0,6745
2347,4441,M,41,4.303999999999999,4.3133099999999995,187.27,0,0,1,0,0,1162
10757,16307,M,55,5.09,5.1176699999999995,223.57,0,0,0,0,1,5310
1585,275,M,37,3.594,3.79903,181.28,0,0,1,0,0,771
12190,19442,F,44,5.55,5.4257599999999995,228.25,1,0,0,0,1,6042
13546,23486,F,52,5.27,5.35229,232.87,1,0,0,0,1,6748
24324,28671,M,31,6.24,6.32397,306.12,0,0,0,0,0,12162
1718,5470,M,41,4.156000000000001,4.2436300000000005,182.53,0,0,1,0,0,842
4398,7154,F,32,4.546,4.577319999999999,198.8,1,0,1,0,0,2162
11776,10076,F,33,4.6,4.8693,226.98,1,0,0,1,0,5828
25168,28550,F,33,7.106,7.2838,322.82,1,0,0,0,0,12578
2150,5071,M,36,4.22,4.29767,185.98,0,0,1,0,0,1065
22812,25061,F,65,5.85,6.43773,286.45,1,0,0,0,0,11437
13198,16883,F,52,5.216,5.39164,231.63,1,0,0,0,1,6572
13823,6617,M,36,4.584,5.081169999999999,233.77,0,0,1,0,0,6877
14725,12711,M,54,5.01,5.0503599999999995,236.87,0,0,0,1,0,7315
17004,19582,F,41,5.263999999999999,5.35372,246.53,1,0,0,0,1,8479
12222,30655,M,43,5.26,5.135680000000001,228.33,0,0,0,0,0,6060
23951,27734,M,55,6.614,6.599360000000001,300.25,0,0,0,0,0,11987
15740,16726,F,29,4.89,4.97547,240.47,1,0,0,0,1,7807
13796,16591,M,58,4.426,4.86788,233.68,0,0,0,0,1,6862
2271,5787,M,35,4.294,4.33559,186.78,0,0,1,0,0,1127
15756,23366,M,66,5.406000000000001,5.4651,240.55,0,0,0,0,1,7821
6075,7478,M,44,4.356,4.65458,206.3,0,0,1,0,0,2986
19583,23159,F,53,5.0360000000000005,5.3063199999999995,260.42,1,0,0,0,1,9790
3028,4655,M,42,4.164,4.20903,191.2,0,0,1,0,0,1491
24511,29379,M,51,6.086,6.90035,309.6,0,0,0,0,0,12265
22351,30460,F,23,6.356,6.115419999999999,281.75,1,0,0,0,0,11198
18342,30405,F,46,5.894,5.96753,253.53,1,0,0,0,0,9148
